"","PE_level","trialN","id_acc","trial_acc","session","SubNum","PEchoice","PEobs"
"2581","0.1",85,1,0,"ImmediateRec",10,-1.21489537475966e-05,0.305240576670403
"2582","0.5",86,1,1,"ImmediateRec",10,0.962089052666017,0.64572956520324
"2585","0.9",89,1,0,"DelayedRec",10,-0.886808731370433,0.854576572696943
"2587","0.9",91,1,0,"DelayedRec",10,-0.889455650271621,0.924172190672703
"2588","0.9",92,1,0,"ImmediateRec",10,-0.684593277344362,0.931834206010006
"2591","0.5",95,1,0,"ImmediateRec",10,-0.0185312873033666,0.659598141770883
"2592","0.9",96,1,0,"ImmediateRec",10,-0.755670758345753,0.966295676569021
"2593","0.5",97,0,1,"DelayedRec",10,0.740497513800296,0.590204988487227
"2595","0.5",99,1,1,"DelayedRec",10,0.985736900198962,0.750843135216522
"2603","0.5",107,1,0,"ImmediateRec",10,-0.0764758727784888,0.677015477137147
"2604","0.5",108,1,0,"ImmediateRec",10,-0.0393443970718246,0.686280120744822
"2605","0.5",109,0,0,"DelayedRec",10,-0.0393443970718246,0.618800707636236
"2606","0.1",110,1,1,"DelayedRec",10,0.146825671318163,0.209294718350223
"2609","0.9",113,1,0,"ImmediateRec",10,-0.886991703863715,0.925495961488983
"2612","0.1",116,0,1,"ImmediateRec",10,0.102304956891033,0.162670086322509
"2617","0.5",121,0,1,"ImmediateRec",10,0.969717534844696,0.707332141380657
"2618","0.9",122,0,0,"ImmediateRec",10,-0.939394318349826,0.959910739072484
"2619","0.1",123,0,1,"DelayedRec",10,0.276970094100375,0.21019957026204
"2620","0.5",124,1,0,"DelayedRec",10,-0.430056327504258,0.723612480695824
"2621","0.1",125,1,1,"DelayedRec",10,0.14467696812567,0.199170226036428
"2623","0.9",127,1,0,"DelayedRec",10,-0.88864551061635,0.925580880441618
"2624","0.1",128,1,1,"ImmediateRec",10,0.164077693396079,0.175604739389419
"2625","0.1",129,1,1,"ImmediateRec",10,0.215706746394815,0.221710606593371
"2626","0.1",130,1,1,"ImmediateRec",10,0.126286775317941,0.160504952498208
"2627","0.5",131,1,0,"ImmediateRec",10,-0.0084494917172695,0.69550939475923
"2629","0.1",133,1,1,"ImmediateRec",10,0.24324112958595,0.230676654671254
"2631","0.5",135,0,1,"DelayedRec",10,0.857052585093533,0.65931888651836
"2633","0.5",137,1,0,"ImmediateRec",10,-0.0126675692229899,0.676906147009749
"2634","0.5",138,0,1,"DelayedRec",10,0.993496623215724,0.602945294801156
"2637","0.5",141,1,1,"ImmediateRec",10,0.982060600985936,0.66702919846635
"2639","0.5",143,0,1,"ImmediateRec",10,0.979343054634377,0.802796137610867
"2641","0.5",145,0,0,"DelayedRec",10,-0.139409305854187,0.643236298026373
"2643","0.9",147,1,0,"ImmediateRec",10,-0.901646748162443,0.913537015424726
"2645","0.5",149,1,0,"ImmediateRec",10,-0.0241152708794308,0.761364880856013
"2647","0.9",151,1,0,"ImmediateRec",10,-0.965888600896397,0.940267264958826
"2649","0.5",153,0,0,"DelayedRec",10,-0.00974993270064106,0.63679495602672
"2650","0.1",154,1,1,"ImmediateRec",10,0.306023518830967,0.240724751530387
"2652","0.5",156,1,0,"DelayedRec",10,-0.144623653542356,0.657227018162226
"2654","0.1",158,1,1,"ImmediateRec",10,0.0853631315101867,0.160995027534528
"2658","0.5",162,0,0,"DelayedRec",10,-0.0825863796479555,0.623359254149109
"2660","0.5",164,1,0,"ImmediateRec",10,-0.0856753706959559,0.635047369211685
"2661","0.5",165,1,1,"ImmediateRec",10,0.884354865435289,0.651487689657498
"2662","0.5",166,0,1,"DelayedRec",10,0.913590591175767,0.814188484352662
"2665","0.9",169,1,0,"ImmediateRec",10,-0.86046607851241,0.873996776181519
"2667","0.5",171,1,0,"DelayedRec",10,-0.00577588159286409,0.617978033903239
"2669","0.5",173,0,0,"ImmediateRec",10,-0.245782917235539,0.806563575677024
"2672","0.9",176,1,0,"DelayedRec",10,-0.93069554061033,0.910319836551535
"2673","0.5",177,1,0,"ImmediateRec",10,-0.0507542781840989,0.616518066469281
"2675","0.1",179,1,1,"ImmediateRec",10,0.017746811205154,0.0938697562019085
"2676","0.9",180,0,0,"DelayedRec",10,-0.986340693162568,0.966584512281575
"2677","0.5",181,1,1,"ImmediateRec",10,0.771536391045158,0.766175978704995
"2678","0.5",182,0,0,"DelayedRec",10,-0.254766315029359,0.695897129317236
"2679","0.5",183,1,0,"DelayedRec",10,-0.00342164496915889,0.662046222933674
"2681","0.9",185,1,0,"DelayedRec",10,-0.716334659475868,0.832043842506249
"2682","0.1",186,1,1,"ImmediateRec",10,0.153985880845767,0.193946579193842
"2683","0.9",187,1,0,"ImmediateRec",10,-0.551346086852318,0.760498594071196
"2684","0.9",188,0,0,"ImmediateRec",10,-0.759163436090453,0.952145788520035
"2688","0.9",192,1,0,"ImmediateRec",10,-0.810462932551396,0.900942808047692
"2689","0.5",193,1,0,"DelayedRec",10,-0.196087693084679,0.636058776506077
"2690","0.5",194,1,0,"DelayedRec",10,-0.070757326525984,0.759805984231722
"2691","0.1",195,0,1,"DelayedRec",10,0.575641770970871,0.32388547588
"2692","0.1",196,1,1,"DelayedRec",10,0.118519342477356,0.177269626030225
"2693","0.5",197,1,1,"ImmediateRec",10,0.969933053886273,0.699723477051015
"2694","0.1",198,0,1,"ImmediateRec",10,0.443058050668313,0.296035420807733
"2695","0.9",199,1,0,"ImmediateRec",10,-0.658988547806516,0.745285165872022
"2699","0.1",203,0,1,"ImmediateRec",10,0.22469247959932,0.254503192974995
"2700","0.5",204,1,1,"ImmediateRec",10,0.997973009988738,0.694472278088839
"2701","0.9",205,1,0,"ImmediateRec",10,-0.827059436907781,0.989893448489199
"2705","0.1",209,1,1,"ImmediateRec",10,0.279724855210714,0.272928002849502
"2706","0.1",210,0,1,"ImmediateRec",10,0.376205575857496,0.250877946948235
"2707","0.9",211,0,0,"DelayedRec",10,-0.945960138321491,0.971864854505885
"2712","0.5",216,1,0,"ImmediateRec",10,-0.0862551474031078,0.696290730099263
"2713","0.5",217,1,0,"DelayedRec",10,-0.253465141334642,0.72606541363019
"2716","0.5",220,1,0,"DelayedRec",10,-0.178475278312196,0.698475039404648
"2720","0.1",224,1,1,"ImmediateRec",10,0.123982564041388,0.160129807992211
"2721","0.1",225,1,1,"DelayedRec",10,0.171534003286486,0.191566295342928
"2722","0.1",226,1,1,"ImmediateRec",10,0.132025723205011,0.175094016489438
"2724","0.1",228,0,1,"DelayedRec",10,0.0755566539035284,0.174104148691649
"2726","0.5",230,1,1,"DelayedRec",10,0.849075874199302,0.678573960921145
"2728","0.1",232,0,1,"DelayedRec",10,0.0782123290342562,0.146276888653692
"2729","0.9",233,1,0,"DelayedRec",10,-0.939801793775838,0.960384744794625
"2730","0.1",234,0,1,"DelayedRec",10,0.0954264890270033,0.146360669505288
"2731","0.1",235,1,1,"ImmediateRec",10,0.0734475438415756,0.133775502803813
"2732","0.5",236,1,1,"ImmediateRec",10,0.759386114421463,0.663632969876024
"2735","0.5",239,1,1,"ImmediateRec",10,0.975168397795931,0.667681940946229
"2737","0.9",241,1,0,"DelayedRec",10,-0.966510992831543,0.952272571594234
"2738","0.5",242,1,0,"ImmediateRec",10,-0.150153307639877,0.606568926764479
"2741","0.9",245,1,0,"DelayedRec",10,-0.802886553471456,0.881534064944913
"2742","0.1",246,0,1,"DelayedRec",10,0.0344506731179155,0.132943079192111
"2743","0.9",247,1,0,"DelayedRec",10,-0.836108098350642,0.897914959962079
"2746","0.1",250,0,1,"DelayedRec",10,0.226319523108212,0.197010185505397
"2750","0.1",254,1,1,"DelayedRec",10,0.0204086545859401,0.111063189834568
"2752","0.5",256,0,1,"DelayedRec",10,0.99153697796508,0.763676250233954
"2753","0.5",257,1,0,"ImmediateRec",10,-0.0393287385610828,0.721105997227328
"2755","0.9",259,0,0,"DelayedRec",10,-0.725635591745442,0.939988110604867
"2759","0.9",263,0,0,"DelayedRec",10,-0.952948658541626,0.979762464277312
"2761","0.5",265,1,0,"DelayedRec",10,-0.266682269297871,0.698009750158236
"2763","0.9",267,1,0,"DelayedRec",10,-0.73346236554088,0.913509533167178
"2766","0.1",270,1,1,"ImmediateRec",10,0.00930549265474867,0.0848060345055617
"2767","0.9",271,1,0,"DelayedRec",10,-0.992837779250857,0.97528085437497
"2771","0.5",275,1,1,"DelayedRec",10,0.884430499767034,0.724770940793939
"2772","0.5",276,0,1,"DelayedRec",10,0.794740874722074,0.682728856476195
"2774","0.9",278,1,0,"ImmediateRec",10,-0.860290288861874,0.90928938550263
"2775","0.1",279,0,1,"DelayedRec",10,0.154938488772461,0.202837778148051
"2777","0.1",281,1,1,"DelayedRec",10,0.119252542589538,0.185396294312411
"2778","0.9",282,0,0,"DelayedRec",10,-0.742025951693692,0.920217179267837
"2783","0.5",287,1,0,"DelayedRec",10,-0.140302822102844,0.70782465943489
"2784","0.9",288,1,0,"DelayedRec",10,-0.715302515856883,0.927039348773743
"2786","0.9",290,0,0,"DelayedRec",10,-0.745930588704806,0.894718474209711
"2787","0.5",291,1,0,"ImmediateRec",10,-0.191984780771447,0.697924994378265
"2789","0.1",293,1,1,"DelayedRec",10,0.345929901234325,0.196860118149461
"2793","0.9",297,0,0,"ImmediateRec",10,-0.574125383583643,0.878659030207136
"2794","0.1",298,0,1,"DelayedRec",10,0.558109077350751,0.363444047217619
"2796","0.9",300,1,0,"ImmediateRec",10,-0.881433174871253,0.882121844330487
"2797","0.9",301,0,0,"DelayedRec",10,-0.733745819991028,0.872452961168773
"2798","0.1",302,1,1,"ImmediateRec",10,0.330625045900944,0.303628105018117
"2799","0.1",303,0,1,"DelayedRec",10,0.254474389674557,0.277519927665404
"2800","0.5",304,0,1,"ImmediateRec",10,0.892012188831767,0.697569707122919
"2801","0.5",305,1,1,"DelayedRec",10,0.937365820164481,0.688413089499341
"2803","0.5",307,1,0,"ImmediateRec",10,-0.230033611827345,0.67731760600774
"2805","0.5",309,0,0,"DelayedRec",10,-0.177051508045569,0.668750422802039
"2806","0.1",310,1,1,"DelayedRec",10,0.247513733156735,0.198555033109877
"2807","0.1",311,1,1,"ImmediateRec",10,0.335004047268892,0.228912694087504
"2810","0.5",2,0,0,"DelayedRec",11,NA,0.672492136064652
"2813","0.1",5,1,1,"ImmediateRec",11,0.812551437603853,0.395075590269762
"2814","0.9",6,0,0,"ImmediateRec",11,NA,0.810776582321474
"2816","0.9",8,0,0,"DelayedRec",11,NA,0.809894228067115
"2818","0.9",10,1,0,"ImmediateRec",11,NA,0.818055073742733
"2819","0.9",11,0,0,"ImmediateRec",11,-0.314216187776913,0.783530243722815
"2822","0.5",14,0,0,"DelayedRec",11,-0.193790625651247,0.674126107488561
"2823","0.5",15,1,0,"DelayedRec",11,-0.271480431085561,0.669005026852806
"2825","0.5",17,1,0,"DelayedRec",11,-0.177338311467218,0.681538489087759
"2826","0.1",18,0,0,"DelayedRec",11,-0.0392454433601851,0.425267234525169
"2827","0.5",19,1,0,"DelayedRec",11,NA,0.686443441929503
"2829","0.9",21,0,0,"ImmediateRec",11,-0.3271460493429,0.85077030249502
"2830","0.9",22,0,0,"DelayedRec",11,NA,0.831573275127336
"2831","0.5",23,1,1,"DelayedRec",11,0.837717244534621,0.65277514387662
"2832","0.1",24,0,0,"ImmediateRec",11,-0.0300745163732591,0.368363210453024
"2834","0.5",26,0,0,"ImmediateRec",11,-0.162282755465379,0.657473090284991
"2839","0.9",31,0,0,"ImmediateRec",11,-0.418377830028132,0.826842280875625
"2840","0.5",32,0,1,"ImmediateRec",11,0.772806191005422,0.644110579085683
"2841","0.1",33,0,1,"DelayedRec",11,0.61714134683671,0.374967598162875
"2842","0.5",34,1,0,"DelayedRec",11,-0.292803021076204,0.693542994694838
"2847","0.5",39,1,1,"ImmediateRec",11,0.791959474256183,0.706605879548307
"2848","0.9",40,1,0,"ImmediateRec",11,-0.483197920747143,0.849504308266081
"2850","0.9",42,1,0,"ImmediateRec",11,-0.314311886050518,0.837329527714745
"2851","0.5",43,1,0,"ImmediateRec",11,-0.267944815058294,0.709416690644133
"2852","0.9",44,1,1,"ImmediateRec",11,0.980700428218329,0.81719230002978
"2853","0.5",45,0,0,"DelayedRec",11,-0.245197005320304,0.678441887974177
"2855","0.5",47,1,0,"ImmediateRec",11,-0.224380424771292,0.693004004483712
"2857","0.5",49,0,0,"ImmediateRec",11,-0.148505376551441,0.674951987181128
"2859","0.5",51,1,0,"ImmediateRec",11,-0.159425341188306,0.677615146159724
"2860","0.5",52,0,0,"ImmediateRec",11,-0.187899045591131,0.678744080471881
"2862","0.5",54,1,0,"ImmediateRec",11,-0.133504825489375,0.663830093288464
"2865","0.1",57,0,0,"ImmediateRec",11,-0.0176610889216138,0.288483461995883
"2867","0.1",59,0,1,"DelayedRec",11,0.736791195279006,0.337344400304524
"2870","0.1",62,0,1,"ImmediateRec",11,0.561200096170154,0.264647237673997
"2872","0.5",64,0,0,"DelayedRec",11,NA,0.676784601414957
"2874","0.5",66,0,0,"ImmediateRec",11,-0.157349070758044,0.704557336406935
"2875","0.9",67,1,0,"ImmediateRec",11,-0.35048577475959,0.833360760000983
"2878","0.9",70,1,0,"DelayedRec",11,-0.569941882780038,0.863553953782706
"2879","0.5",71,1,1,"ImmediateRec",11,0.864102339146008,0.718988153630533
"2883","0.1",75,1,1,"DelayedRec",11,0.417505006562681,0.335106264075251
"2885","0.5",77,1,0,"DelayedRec",11,-0.195454452426893,0.688644299546406
"2886","0.1",78,0,1,"DelayedRec",11,0.437825988689674,0.253743345851921
"2890","0.9",82,0,0,"DelayedRec",11,NA,0.920769352534528
"2891","0.9",83,1,0,"DelayedRec",11,-0.617940069886661,0.82484679942707
"2892","0.1",84,0,0,"DelayedRec",11,NA,0.265157069565471
"2893","0.1",85,1,1,"ImmediateRec",11,0.434521416021188,0.34962133797424
"2894","0.5",86,0,1,"ImmediateRec",11,0.856009451306564,0.651184043707912
"2897","0.9",89,0,0,"DelayedRec",11,NA,0.83016170437958
"2899","0.9",91,1,0,"DelayedRec",11,-0.484132104696371,0.877550112616838
"2900","0.9",92,0,0,"ImmediateRec",11,-0.443030562935656,0.904812340520297
"2903","0.5",95,1,0,"ImmediateRec",11,NA,0.660319687179098
"2904","0.9",96,0,0,"ImmediateRec",11,-0.00794777775943254,0.905674863583689
"2905","0.5",97,0,0,"DelayedRec",11,-0.105023407693686,0.623701763917336
"2907","0.5",99,0,1,"DelayedRec",11,0.886197555786964,0.710440420830968
"2915","0.5",107,0,1,"ImmediateRec",11,0.821139116272254,0.670701728181678
"2916","0.5",108,1,0,"ImmediateRec",11,-0.210948988742304,0.680457311434373
"2917","0.5",109,0,1,"DelayedRec",11,0.751426566017014,0.642395732775285
"2918","0.1",110,0,1,"DelayedRec",11,0.495893243282743,0.27103753860246
"2921","0.9",113,0,0,"ImmediateRec",11,-0.546206788196113,0.893158803879793
"2924","0.1",116,1,1,"ImmediateRec",11,0.382290902979695,0.258529725263246
"2929","0.5",121,0,1,"ImmediateRec",11,0.806960025318249,0.690907490309964
"2930","0.9",122,1,0,"ImmediateRec",11,-0.679864694608392,0.906524929428909
"2931","0.1",123,0,0,"DelayedRec",11,-0.0248020938862262,0.269362658175266
"2932","0.5",124,0,0,"DelayedRec",11,NA,0.701690617515855
"2933","0.1",125,0,1,"DelayedRec",11,0.454379721986253,0.255554356056864
"2935","0.9",127,0,0,"DelayedRec",11,-0.584195920771735,0.877885944087938
"2936","0.1",128,0,1,"ImmediateRec",11,0.394109615641653,0.247106308713206
"2937","0.1",129,1,1,"ImmediateRec",11,0.533328766632384,0.252471370057236
"2938","0.1",130,0,0,"ImmediateRec",11,NA,0.23667754471063
"2939","0.5",131,1,0,"ImmediateRec",11,-0.312367572160681,0.687708506860454
"2941","0.1",133,1,0,"ImmediateRec",11,-0.00250814805231536,0.264967187612317
"2943","0.5",135,0,0,"DelayedRec",11,-0.261548757425351,0.666437421915709
"2945","0.5",137,0,0,"ImmediateRec",11,-0.144863568973608,0.676024144681342
"2946","0.5",138,0,1,"DelayedRec",11,0.714151612762837,0.631520717907967
"2949","0.5",141,0,1,"ImmediateRec",11,0.865714098856485,0.673089480325123
"2951","0.5",143,0,0,"ImmediateRec",11,-0.317062911178156,0.738577487198404
"2953","0.5",145,0,0,"DelayedRec",11,-0.290145104327202,0.659678364958957
"2955","0.9",147,0,0,"ImmediateRec",11,-0.506402834620958,0.897030083705997
"2957","0.5",149,1,0,"ImmediateRec",11,NA,0.717959351651572
"2959","0.9",151,1,0,"ImmediateRec",11,-0.624128848867922,0.906699820878747
"2961","0.5",153,1,1,"DelayedRec",11,0.867434966843407,0.653575939292273
"2962","0.1",154,1,1,"ImmediateRec",11,0.536589433507947,0.254677175971275
"2964","0.5",156,0,0,"DelayedRec",11,-0.0611561615078244,0.65281453207947
"2966","0.1",158,0,1,"ImmediateRec",11,0.434811940406662,0.222989792924173
"2970","0.5",162,1,0,"DelayedRec",11,-0.0559641643199591,0.647375355936436
"2972","0.5",164,1,1,"ImmediateRec",11,0.777656386484807,0.641078653869549
"2973","0.5",165,1,0,"ImmediateRec",11,-0.089265625145895,0.662370549841932
"2974","0.5",166,0,0,"DelayedRec",11,-0.288364594430387,0.753760921178647
"2977","0.9",169,0,0,"ImmediateRec",11,-0.588801493318728,0.876260608675782
"2979","0.5",171,1,1,"DelayedRec",11,0.811298535530502,0.641777149076932
"2981","0.5",173,1,0,"ImmediateRec",11,-0.167842400379398,0.739684507025413
"2984","0.9",176,0,0,"DelayedRec",11,-0.574835221552571,0.893950111053676
"2985","0.5",177,1,1,"ImmediateRec",11,0.736116800844411,0.630312463917287
"2987","0.1",179,1,1,"ImmediateRec",11,0.314875991531891,0.172156853455844
"2988","0.9",180,0,0,"DelayedRec",11,-0.711856151595678,0.930558384556448
"2989","0.5",181,0,0,"ImmediateRec",11,-0.326377578555702,0.733684250195355
"2990","0.5",182,0,0,"DelayedRec",11,NA,0.687658916665484
"2991","0.5",183,1,1,"DelayedRec",11,0.846406977758288,0.664622877202201
"2993","0.9",185,1,0,"DelayedRec",11,-0.526033223843722,0.856222240863703
"2994","0.1",186,1,1,"ImmediateRec",11,0.43110540885645,0.225405131507186
"2995","0.9",187,0,0,"ImmediateRec",11,-0.481374387324512,0.820086620813274
"2996","0.9",188,0,0,"ImmediateRec",11,-0.000864949632732283,0.909135001146908
"3000","0.9",192,0,0,"ImmediateRec",11,-0.456815954259543,0.88644780603345
"3001","0.5",193,0,0,"DelayedRec",11,-0.151937497276751,0.658637267669486
"3002","0.5",194,1,0,"DelayedRec",11,-0.215699602652684,0.720770913339803
"3003","0.1",195,0,1,"DelayedRec",11,0.559493031487892,0.280647286949875
"3004","0.1",196,1,1,"DelayedRec",11,0.394505694039983,0.215892234269964
"3005","0.5",197,0,0,"ImmediateRec",11,-0.298668980954679,0.680246744552547
"3006","0.1",198,1,1,"ImmediateRec",11,0.51199354534464,0.268802974520927
"3007","0.9",199,0,0,"ImmediateRec",11,-0.531473359413509,0.80320130040226
"3011","0.1",203,0,1,"ImmediateRec",11,0.393617544422442,0.253753168559388
"3012","0.5",204,0,0,"ImmediateRec",11,NA,0.690351820463199
"3013","0.9",205,0,0,"ImmediateRec",11,-0.639799549347812,0.951534157867254
"3017","0.1",209,0,0,"ImmediateRec",11,NA,0.263384560542352
"3018","0.1",210,1,0,"ImmediateRec",11,-0.000555059882502023,0.23904199019881
"3019","0.9",211,0,0,"DelayedRec",11,-0.697682917075002,0.929706891701672
"3024","0.5",216,1,0,"ImmediateRec",11,-0.188795347528627,0.675734267024177
"3025","0.5",217,0,0,"DelayedRec",11,-0.273312770378564,0.715266433518246
"3028","0.5",220,0,1,"DelayedRec",11,0.827232880687188,0.680672485786418
"3032","0.1",224,1,1,"ImmediateRec",11,0.510742709407874,0.19672535932712
"3033","0.1",225,0,0,"DelayedRec",11,-0.000425352756783523,0.210036059586941
"3034","0.1",226,0,1,"ImmediateRec",11,0.635755594415725,0.201171791779009
"3036","0.1",228,0,1,"DelayedRec",11,0.357439114490385,0.212303142880309
"3038","0.5",230,0,1,"DelayedRec",11,0.860961596439117,0.661164464336228
"3040","0.1",232,0,0,"DelayedRec",11,-0.000325955763345378,0.184549778430637
"3041","0.9",233,1,0,"DelayedRec",11,-0.427911243101413,0.935201332325108
"3042","0.1",234,1,1,"DelayedRec",11,0.467381997329351,0.18842285035263
"3043","0.1",235,0,1,"ImmediateRec",11,0.42770249560846,0.180470736749165
"3044","0.5",236,0,0,"ImmediateRec",11,-0.25010923535893,0.68507964924321
"3047","0.5",239,1,0,"ImmediateRec",11,-0.242997014131964,0.662104623605809
"3049","0.9",241,0,1,"DelayedRec",11,0.999610758573009,0.919379892632223
"3050","0.5",242,0,0,"ImmediateRec",11,-0.0783028078915366,0.656166854494546
"3053","0.9",245,0,0,"DelayedRec",11,-0.647842771291188,0.885618794374609
"3054","0.1",246,1,1,"DelayedRec",11,0.436499444662028,0.186541768378924
"3055","0.9",247,0,0,"DelayedRec",11,NA,0.904347715667311
"3058","0.1",250,0,0,"DelayedRec",11,-0.0597849351828598,0.202052064353441
"3062","0.1",254,1,0,"DelayedRec",11,-0.000175164983892962,0.171128574826273
"3064","0.5",256,0,0,"DelayedRec",11,NA,0.724027977271473
"3065","0.5",257,1,0,"ImmediateRec",11,-0.222367207045863,0.702325324319475
"3067","0.9",259,0,0,"DelayedRec",11,-0.35949875041414,0.91001907600988
"3071","0.9",263,0,0,"DelayedRec",11,-0.649814710271381,0.951724756694423
"3073","0.5",265,0,1,"DelayedRec",11,0.945021231828102,0.693471424727159
"3075","0.9",267,0,0,"DelayedRec",11,-0.594647151268666,0.897054098614451
"3078","0.1",270,1,1,"ImmediateRec",11,0.416265231111654,0.150363421545083
"3079","0.9",271,1,0,"DelayedRec",11,-0.619074591664197,0.953585946336196
"3083","0.5",275,0,0,"DelayedRec",11,-0.209444681573146,0.693821143839225
"3084","0.5",276,1,0,"DelayedRec",11,-0.135208584058835,0.663563141015549
"3086","0.9",278,0,0,"ImmediateRec",11,-0.636995598314148,0.920501496351216
"3087","0.1",279,0,1,"DelayedRec",11,0.535619311921151,0.211576194051462
"3089","0.1",281,0,1,"DelayedRec",11,0.490146641748659,0.202646927098239
"3090","0.9",282,0,0,"DelayedRec",11,-0.455689220351236,0.922290284703402
"3095","0.5",287,0,1,"DelayedRec",11,0.952737755435556,0.689324494785301
"3096","0.9",288,1,0,"DelayedRec",11,-0.624391472220625,0.913053940453815
"3098","0.9",290,0,0,"DelayedRec",11,-0.426892967513364,0.886503235694252
"3099","0.5",291,0,0,"ImmediateRec",11,-0.126668366517543,0.680704012175163
"3101","0.1",293,0,1,"DelayedRec",11,0.477126572761051,0.203767520512408
"3105","0.9",297,1,0,"ImmediateRec",11,-0.390650877882456,0.897518965381729
"3106","0.1",298,1,1,"DelayedRec",11,0.642514353704934,0.285060225174961
"3108","0.9",300,1,0,"ImmediateRec",11,-0.707515817797478,0.900402162521712
"3109","0.9",301,0,0,"DelayedRec",11,-0.563380217772462,0.88488774164808
"3110","0.1",302,0,0,"ImmediateRec",11,-0.0132305663006439,0.261506849097497
"3111","0.1",303,0,1,"DelayedRec",11,0.577268120399228,0.25047033113688
"3112","0.5",304,1,1,"ImmediateRec",11,0.886774597533279,0.691949897049913
"3113","0.5",305,0,1,"DelayedRec",11,0.966360301358798,0.686498569142042
"3115","0.5",307,1,0,"ImmediateRec",11,NA,0.674571945688879
