"","PE_level","trialN","id_acc","trial_acc","session","SubNum","PEchoice","PEobs","setup"
"16432","0.9",472,0,0,"ImmediateRec",97,-0.801741602148441,0.902158062071772,"three"
"16435","0.3",475,1,1,"ImmediateRec",97,0.591769503711132,0.274231366181296,"three"
"16436","0.1",476,1,0,"ImmediateRec",97,NA,0.127432907745285,"three"
"16439","0.3",479,0,1,"ImmediateRec",97,0.382807269344315,0.327187115123819,"three"
"16440","0.3",480,1,1,"ImmediateRec",97,0.335086856711491,0.314607319206577,"three"
"16442","0.3",482,1,1,"ImmediateRec",97,0.293315228138456,0.302511195347324,"three"
"16446","0.7",486,0,0,"ImmediateRec",97,-0.481999954609204,0.736312369990471,"three"
"16448","0.9",488,0,0,"ImmediateRec",97,-0.766814810261125,0.945779936584115,"three"
"16451","0.5",491,0,0,"ImmediateRec",97,NA,0.51279397111428,"three"
"16454","0.1",494,0,1,"ImmediateRec",97,0.415264483532196,0.100720383437253,"three"
"16456","0.5",496,1,0,"ImmediateRec",97,-0.49222857165754,0.550777669203375,"three"
"16457","0.1",497,0,1,"ImmediateRec",97,0.363497983538987,0.0968478535918541,"three"
"16463","0.9",503,0,0,"ImmediateRec",97,-0.806977248990378,0.92256440297799,"three"
"16466","0.5",506,0,1,"ImmediateRec",97,0.795918422306961,0.506922097172114,"three"
"16473","0.9",513,0,0,"ImmediateRec",97,-0.827617081219872,0.903481615296666,"three"
"16477","0.9",517,0,1,"ImmediateRec",97,0.998966991633297,0.923453422499438,"three"
"16480","0.5",520,1,0,"ImmediateRec",97,-0.439259460950317,0.526629580959951,"three"
"16489","0.9",529,0,0,"ImmediateRec",97,-0.698176593451028,0.904212374755405,"three"
"16491","0.7",531,1,0,"ImmediateRec",97,-0.827795902747412,0.741397945993123,"three"
"16499","0.9",539,1,0,"ImmediateRec",97,-0.702048971039385,0.879293025662834,"three"
"16500","0.3",540,1,1,"ImmediateRec",97,0.275396395879857,0.28710756178192,"three"
"16502","0.9",542,0,0,"ImmediateRec",97,-0.936297802023715,0.914725884595446,"three"
"16505","0.5",545,1,1,"ImmediateRec",97,0.909638350183118,0.531309142459733,"three"
"16510","0.7",550,1,0,"ImmediateRec",97,-0.788985311526691,0.734545623304768,"three"
"16511","0.9",551,0,0,"ImmediateRec",97,-0.662584248131067,0.851426499682447,"three"
"16514","0.5",554,0,1,"ImmediateRec",97,0.821643730483524,0.529686994660875,"three"
"16515","0.5",555,1,0,"ImmediateRec",97,-0.461229228838477,0.525360358074149,"three"
"16516","0.9",556,1,0,"ImmediateRec",97,-0.783474697736481,0.892921492764687,"three"
"16519","0.5",559,0,0,"ImmediateRec",97,-0.280781643838666,0.490678582053016,"three"
"16522","0.3",562,1,1,"ImmediateRec",97,0.309368893428143,0.29369642415355,"three"
"16524","0.1",564,0,1,"ImmediateRec",97,0.246587758106246,0.154992573912806,"three"
"16525","0.3",565,1,1,"ImmediateRec",97,0.270803243210899,0.282404289143658,"three"
"16530","0.7",570,1,0,"ImmediateRec",97,-0.612274914149356,0.740404488273466,"three"
"16771","0.1",241,0,0,"ImmediateRec",98,NA,0.138771125735854,"three"
"16772","0.5",242,1,1,"ImmediateRec",98,0.568841709101718,0.500807846709345,"three"
"16773","0.3",243,1,1,"ImmediateRec",98,0.304841585300535,0.317857449764111,"three"
"16775","0.3",245,0,1,"ImmediateRec",98,0.294812919123119,0.314172994465714,"three"
"16777","0.9",247,0,0,"ImmediateRec",98,-0.856252770695318,0.856031194097154,"three"
"16782","0.5",252,1,0,"ImmediateRec",98,-0.449872022500051,0.504997284256302,"three"
"16789","0.9",259,1,0,"ImmediateRec",98,-0.891707039267974,0.870604893572468,"three"
"16796","0.5",266,0,1,"ImmediateRec",98,0.564927849150545,0.500856408715296,"three"
"16800","0.1",270,0,1,"ImmediateRec",98,0.13602630334362,0.141830582780947,"three"
"16801","0.3",271,1,1,"ImmediateRec",98,0.343832352547624,0.318425640493604,"three"
"16810","0.9",280,0,0,"ImmediateRec",98,-0.881009553555391,0.864632092847464,"three"
"16816","0.5",286,1,0,"ImmediateRec",98,-0.438732730662727,0.510687682136824,"three"
"16818","0.3",288,0,1,"ImmediateRec",98,0.275734500952271,0.306931714273857,"three"
"16820","0.9",290,0,0,"ImmediateRec",98,-0.870558299301497,0.861234560077523,"three"
"16821","0.7",291,1,0,"ImmediateRec",98,-0.733336601538291,0.696626094994863,"three"
"16822","0.3",292,1,1,"ImmediateRec",98,0.290788676399946,0.311448869768776,"three"
"16826","0.1",296,1,1,"ImmediateRec",98,0.152880740529971,0.14702424636036,"three"
"16831","0.1",301,0,1,"ImmediateRec",98,0.142987270777102,0.143635528101164,"three"
"16832","0.7",302,1,0,"ImmediateRec",98,-0.678418291766341,0.68891365767557,"three"
"16834","0.7",304,1,0,"ImmediateRec",98,-0.656099714167848,0.680928091887999,"three"
"16835","0.7",305,0,0,"ImmediateRec",98,-0.728029318361637,0.695729622880691,"three"
"16837","0.7",307,0,0,"ImmediateRec",98,-0.704078639211275,0.687665049603654,"three"
"16839","0.7",309,0,0,"ImmediateRec",98,-0.680915888537551,0.679693957098461,"three"
"16840","0.9",310,1,0,"ImmediateRec",98,-0.916671752560729,0.882893820029958,"three"
"16842","0.1",312,1,1,"ImmediateRec",98,0.113484877781011,0.127340273320836,"three"
"16845","0.5",315,1,0,"ImmediateRec",98,-0.361830854759034,0.503892478153126,"three"
"16847","0.1",317,0,1,"ImmediateRec",98,0.10975145684919,0.125864204268232,"three"
"16848","0.1",318,1,1,"ImmediateRec",98,0.106140857848596,0.124405245119599,"three"
"16849","0.7",319,1,0,"ImmediateRec",98,-0.646539070777343,0.676825115771513,"three"
"16851","0.7",321,1,0,"ImmediateRec",98,-0.625269254505097,0.668979674723196,"three"
"16852","0.7",322,1,0,"ImmediateRec",98,-0.65851514510122,0.671815261779605,"three"
"16854","0.9",324,0,0,"ImmediateRec",98,-0.874920373725928,0.862909391962141,"three"
"16856","0.1",326,1,1,"ImmediateRec",98,0.0960062467877383,0.120129055265355,"three"
"16858","0.5",328,0,0,"ImmediateRec",98,-0.371313421452939,0.503869943403575,"three"
"16860","0.1",330,0,1,"ImmediateRec",98,0.18169891150006,0.145388017179234,"three"
"16861","0.7",331,0,0,"ImmediateRec",98,-0.636851340418922,0.664027892622001,"three"
"16863","0.3",333,0,1,"ImmediateRec",98,0.395300828209345,0.338774825631863,"three"
"16865","0.7",335,1,0,"ImmediateRec",98,-0.617703762492607,0.665152094131035,"three"
"16866","0.7",336,1,0,"ImmediateRec",98,-0.597382569029238,0.65744196130489,"three"
"16869","0.3",339,1,1,"ImmediateRec",98,0.422270098631229,0.350178799257796,"three"
"16872","0.9",342,1,0,"ImmediateRec",98,-0.916017520979849,0.885344764996149,"three"
"16880","0.9",350,1,0,"ImmediateRec",98,-0.846285858700929,0.862845235877258,"three"
"16888","0.1",358,1,1,"ImmediateRec",98,0.175582423060703,0.14545069454954,"three"
"16891","0.1",361,1,1,"ImmediateRec",98,0.169806119588978,0.143764697941355,"three"
"16892","0.7",362,0,0,"ImmediateRec",98,-0.628536329426695,0.660314444187203,"three"
"16894","0.1",364,0,1,"ImmediateRec",98,0.158817346888231,0.140451108047158,"three"
"16898","0.9",368,0,0,"ImmediateRec",98,-0.906634511198384,0.883522281810011,"three"
"16904","0.5",374,0,1,"ImmediateRec",98,0.664140570387505,0.513449612036143,"three"
"16907","0.9",377,1,0,"ImmediateRec",98,-0.892236570939995,0.879055006780487,"three"
"16908","0.5",378,0,0,"ImmediateRec",98,NA,0.507497943623368,"three"
"16909","0.7",379,1,0,"ImmediateRec",98,-0.642766788906427,0.669651656685172,"three"
"16912","0.3",382,0,1,"ImmediateRec",98,0.378378926988985,0.338110632971356,"three"
"16919","0.3",389,1,1,"ImmediateRec",98,0.365931032310835,0.334191412219978,"three"
"16923","0.9",393,0,0,"ImmediateRec",98,-0.882470028043607,0.873539969879559,"three"
"16926","0.7",396,0,1,"ImmediateRec",98,0.999527287677119,0.664599515007103,"three"
"16928","0.1",398,1,1,"ImmediateRec",98,0.119943837874907,0.125159288625925,"three"
"16931","0.1",401,1,1,"ImmediateRec",98,0.115997930334439,0.123708500530621,"three"
"16932","0.9",402,0,0,"ImmediateRec",98,-0.887818164898921,0.877725470705778,"three"
"16933","0.9",403,0,0,"ImmediateRec",98,-0.858610758720268,0.867551286449659,"three"
"16943","0.5",413,0,1,"ImmediateRec",98,0.533665182354313,0.484556438570439,"three"
"16945","0.3",415,1,1,"ImmediateRec",98,0.375927647916902,0.343104212579579,"three"
"16948","0.5",418,1,0,"ImmediateRec",98,-0.483891313289367,0.521060313652257,"three"
"16951","0.9",421,1,0,"ImmediateRec",98,-0.855257462752514,0.874118930534874,"three"
"16957","0.1",427,0,1,"ImmediateRec",98,0.156371839255305,0.131338248984125,"three"
"16962","0.7",432,0,0,"ImmediateRec",98,-0.669009034716497,0.677295771659903,"three"
"16966","0.9",436,0,0,"ImmediateRec",98,-0.837946937615376,0.868663575614777,"three"
"16968","0.9",438,0,0,"ImmediateRec",98,-0.872064125631258,0.877535570781093,"three"
"16971","0.5",441,1,0,"ImmediateRec",98,-0.383009923204517,0.503875068179602,"three"
"16974","0.9",444,1,0,"ImmediateRec",98,-0.816618297820715,0.860233540000604,"three"
"16979","0.1",449,0,1,"ImmediateRec",98,0.196640942947189,0.146286621820057,"three"
"16986","0.3",456,0,1,"ImmediateRec",98,0.351600000097822,0.335196105320008,"three"
"16987","0.1",457,0,1,"ImmediateRec",98,0.13250204924114,0.125125276403908,"three"
"16990","0.3",460,0,1,"ImmediateRec",98,0.341387017842851,0.32672348418469,"three"
"16996","0.5",466,1,1,"ImmediateRec",98,0.621745197779022,0.501987493498021,"three"
"16999","0.5",469,1,0,"ImmediateRec",98,-0.457468923222861,0.508505334988075,"three"
"17013","0.9",483,0,0,"ImmediateRec",98,-0.872704268191161,0.874287475083868,"three"
"17016","0.3",486,0,1,"ImmediateRec",98,0.307565815972214,0.319922504534375,"three"
"17018","0.5",488,0,0,"ImmediateRec",98,-0.0135627617945004,0.503208132703527,"three"
"17019","0.9",489,0,0,"ImmediateRec",98,-0.884092432077636,0.880576202490546,"three"
"17028","0.7",498,0,0,"ImmediateRec",98,-0.701368098191285,0.688164051754798,"three"
"17030","0.5",500,0,1,"ImmediateRec",98,0.58150980065251,0.490417332608129,"three"
"17032","0.1",502,1,1,"ImmediateRec",98,0.131978315565614,0.128153915727835,"three"
"17038","0.1",508,0,1,"ImmediateRec",98,0.135609418267981,0.126643199035516,"three"
"17042","0.5",512,1,0,"ImmediateRec",98,-0.441116340176402,0.514848281769504,"three"
"17044","0.7",514,0,0,"ImmediateRec",98,-0.721801385157252,0.691074213222331,"three"
"17047","0.5",517,0,0,"ImmediateRec",98,-0.42255945110525,0.502497140705709,"three"
"17048","0.3",518,1,1,"ImmediateRec",98,0.324909012417207,0.313262617836294,"three"
"17050","0.3",520,0,1,"ImmediateRec",98,0.321705481213294,0.319812824950581,"three"
"17052","0.7",522,0,0,"ImmediateRec",98,-0.685779831168073,0.690368576313578,"three"
"17054","0.5",524,0,1,"ImmediateRec",98,0.57339548739027,0.491119599370435,"three"
"17056","0.3",526,1,0,"ImmediateRec",98,NA,0.312441553978182,"three"
"17066","0.3",536,1,1,"ImmediateRec",98,0.323886146950832,0.308819877217582,"three"
"17070","0.5",540,1,1,"ImmediateRec",98,0.604785910604843,0.509084766891554,"three"
"17077","0.7",547,1,0,"ImmediateRec",98,-0.686769046447592,0.69475981875528,"three"
"17078","0.9",548,1,0,"ImmediateRec",98,-0.91510110328447,0.892429727830296,"three"
"17085","0.3",555,0,1,"ImmediateRec",98,0.314986605243426,0.310312805690271,"three"
"17087","0.3",557,0,1,"ImmediateRec",98,0.335824253941576,0.313293513004683,"three"
"17089","0.3",559,0,1,"ImmediateRec",98,0.304624188609129,0.306715804386905,"three"
"17093","0.1",563,1,1,"ImmediateRec",98,0.106971182143445,0.108853469427841,"three"
"17096","0.5",566,1,0,"ImmediateRec",98,-0.419434663451597,0.502319198648784,"three"
"17345","0.5",245,0,1,"ImmediateRec",99,0.518956684645409,0.490731647896145,"three"
"17354","0.3",254,1,1,"ImmediateRec",99,0.315128238015733,0.281578391158686,"three"
"17360","0.7",260,1,0,"ImmediateRec",99,-0.714597438300514,0.743018224755199,"three"
"17368","0.7",268,0,0,"ImmediateRec",99,-0.437970497178296,0.679549316928914,"three"
"17372","0.7",272,1,0,"ImmediateRec",99,-0.359241042274271,0.653366393169755,"three"
"17374","0.5",274,0,0,"ImmediateRec",99,-0.079447109833237,0.460390638755508,"three"
"17376","0.5",276,0,1,"ImmediateRec",99,0.479019197677266,0.383470966337469,"three"
"17377","0.9",277,1,0,"ImmediateRec",99,-0.764027664232785,0.962244957915006,"three"
"17379","0.7",279,0,1,"ImmediateRec",99,0.905815714036939,0.63155797607725,"three"
"17380","0.3",280,0,1,"ImmediateRec",99,0.352809698175398,0.321886378954325,"three"
"17381","0.7",281,1,0,"ImmediateRec",99,-0.266868666128166,0.576389719376161,"three"
"17384","0.9",284,1,0,"ImmediateRec",99,-0.849491684978941,0.936147206188281,"three"
"17391","0.7",291,0,0,"ImmediateRec",99,-0.680470425990025,0.706231246117937,"three"
"17392","0.5",292,1,1,"ImmediateRec",99,0.433833879760083,0.349973764956653,"three"
"17397","0.5",297,1,0,"ImmediateRec",99,-0.208920739460874,0.439949682065172,"three"
"17398","0.3",298,1,0,"ImmediateRec",99,-0.162684642399256,0.47395944444237,"three"
"17400","0.9",300,1,0,"ImmediateRec",99,-0.782577508838002,0.93576040215398,"three"
"17401","0.9",301,0,0,"ImmediateRec",99,-0.708757892206464,0.854019260355098,"three"
"17402","0.5",302,1,0,"ImmediateRec",99,-0.607089160225074,0.680597367441513,"three"
"17406","0.3",306,1,1,"ImmediateRec",99,0.781103571158588,0.43255783558405,"three"
"17409","0.7",309,0,0,"ImmediateRec",99,-0.616282450475282,0.644540082120351,"three"
"17411","0.5",311,1,0,"ImmediateRec",99,-0.240631424475867,0.414157381004047,"three"
"17413","0.9",313,1,0,"ImmediateRec",99,-0.89560042151134,0.929908060773588,"three"
"17415","0.7",315,1,0,"ImmediateRec",99,-0.558149251249584,0.588237804179984,"three"
"17416","0.3",316,1,1,"ImmediateRec",99,0.494500311618128,0.463146321128437,"three"
"17419","0.1",319,0,1,"ImmediateRec",99,0.240926500053149,0.153031644045563,"three"
"17420","0.1",320,0,1,"ImmediateRec",99,0.15492740497509,0.126039793949443,"three"
"17437","0.3",337,1,1,"ImmediateRec",99,0.44785467841813,0.422689267141277,"three"
"17439","0.3",339,1,1,"ImmediateRec",99,0.640692610198658,0.360288323100217,"three"
"17443","0.5",343,0,0,"ImmediateRec",99,-0.217932945023417,0.377979640281337,"three"
"17446","0.5",346,1,1,"ImmediateRec",99,0.970502612047102,0.526646175580233,"three"
"17450","0.7",350,0,0,"ImmediateRec",99,-0.594390927025549,0.6142337563621,"three"
"17454","0.1",354,0,1,"ImmediateRec",99,0.253854682399227,0.0613495330097406,"three"
"17458","0.1",358,0,1,"ImmediateRec",99,0.0471818314972327,0.0420865867139341,"three"
"17459","0.7",359,1,1,"ImmediateRec",99,0.900871328556743,0.699906775270648,"three"
"17460","0.7",360,0,0,"ImmediateRec",99,-0.538322729477371,0.560578815993943,"three"
"17466","0.3",366,1,1,"ImmediateRec",99,0.512456620894029,0.488389223668918,"three"
"17469","0.1",369,0,1,"ImmediateRec",99,0.248164237320932,0.0425621215985476,"three"
"17474","0.9",374,0,0,"ImmediateRec",99,-0.971250683508884,0.973352362374178,"three"
"17478","0.3",378,1,0,"ImmediateRec",99,-0.18410680505605,0.361231929500045,"three"
"17482","0.5",382,1,1,"ImmediateRec",99,0.772878042632939,0.527200173099143,"three"
"17484","0.5",384,0,0,"ImmediateRec",99,-0.300026634751428,0.518852153977849,"three"
"17488","0.9",388,1,0,"ImmediateRec",99,-0.879633748061553,0.888327463596711,"three"
"17496","0.9",396,0,0,"ImmediateRec",99,-0.863193325413067,0.86869101485737,"three"
"17501","0.1",401,0,1,"ImmediateRec",99,0.197645242284653,0.189092719649321,"three"
"17504","0.1",404,1,0,"ImmediateRec",99,-0.000136445056547598,0.157500091937822,"three"
"17509","0.3",409,0,0,"ImmediateRec",99,-0.136767049720658,0.274596587653086,"three"
"17510","0.1",410,1,1,"ImmediateRec",99,0.152234349109801,0.0108035949714216,"three"
"17515","0.7",415,1,1,"ImmediateRec",99,0.876134025334765,0.749390149290659,"three"
"17526","0.5",426,0,0,"ImmediateRec",99,-0.0401179729397269,0.518233080848125,"three"
"17527","0.7",427,1,0,"ImmediateRec",99,-0.323535292751195,0.711538582656419,"three"
"17528","0.7",428,0,0,"ImmediateRec",99,-0.524941487698243,0.690770383895807,"three"
"17531","0.9",431,0,0,"ImmediateRec",99,-0.91046385557945,0.942374616238686,"three"
"17532","0.1",432,1,1,"ImmediateRec",99,0.198520920384128,0.0082125362440808,"three"
"17536","0.5",436,0,0,"ImmediateRec",99,-0.495321159744557,0.518314006984417,"three"
"17544","0.1",444,0,1,"ImmediateRec",99,0.158872049489168,0.127719790996175,"three"
"17546","0.3",446,0,1,"ImmediateRec",99,0.430278057085905,0.307824361390115,"three"
"17548","0.3",448,1,1,"ImmediateRec",99,0.389690433674382,0.28093509067977,"three"
"17556","0.5",456,1,0,"ImmediateRec",99,-0.281577117454579,0.634361225514504,"three"
"17557","0.1",457,1,1,"ImmediateRec",99,0.192319077184983,0.0886074434186352,"three"
"17559","0.7",459,1,0,"ImmediateRec",99,-0.359705503087104,0.680011058826102,"three"
"17562","0.3",462,0,1,"ImmediateRec",99,0.674225094250879,0.37938970258287,"three"
"17564","0.9",464,1,0,"ImmediateRec",99,-0.910139124440758,0.996047232109072,"three"
"17567","0.3",467,0,1,"ImmediateRec",99,0.262181429796146,0.194902762974787,"three"
"17568","0.1",468,1,1,"ImmediateRec",99,0.174177844670128,0.0808673492874377,"three"
"17570","0.3",470,1,1,"ImmediateRec",99,0.610626233538841,0.346249010366703,"three"
"17572","0.7",472,0,0,"ImmediateRec",99,-0.446973421391094,0.683996754883631,"three"
"17575","0.3",475,0,0,"ImmediateRec",99,-0.103213453721755,0.375752167599325,"three"
"17580","0.7",480,0,0,"ImmediateRec",99,-0.762549836330065,0.822122507969189,"three"
"17585","0.9",485,0,0,"ImmediateRec",99,-0.881781173582078,0.936895105057549,"three"
"17591","0.1",491,0,1,"ImmediateRec",99,0.149610793610122,0.110182522623034,"three"
"17592","0.9",492,1,0,"ImmediateRec",99,-0.864501816710916,0.899442211640947,"three"
"17594","0.1",494,0,1,"ImmediateRec",99,0.217045623595189,0.179126440326381,"three"
"17595","0.3",495,1,1,"ImmediateRec",99,0.309380593492675,0.249692063736639,"three"
"17597","0.5",497,0,1,"ImmediateRec",99,0.666750839517337,0.5606900404591,"three"
"17602","0.7",502,0,0,"ImmediateRec",99,-0.746233576047257,0.792025187074374,"three"
"17605","0.9",505,1,0,"ImmediateRec",99,-0.867747539090004,0.886583901339749,"three"
"17608","0.7",508,1,0,"ImmediateRec",99,-0.675842239880205,0.722839695814102,"three"
"17610","0.9",510,1,0,"ImmediateRec",99,-0.941430850823945,0.970412639261897,"three"
"17611","0.5",511,0,1,"ImmediateRec",99,0.830725349233696,0.427170227350449,"three"
"17613","0.9",513,0,0,"ImmediateRec",99,-0.866528327292846,0.895633785027799,"three"
"17625","0.9",525,1,0,"ImmediateRec",99,-0.840127181194995,0.861191842685599,"three"
"17628","0.5",528,0,0,"ImmediateRec",99,-0.39614298353031,0.488287714954456,"three"
"17629","0.3",529,1,0,"ImmediateRec",99,-0.0628910780490149,0.237912085086927,"three"
"17631","0.1",531,0,1,"ImmediateRec",99,0.196136698755414,0.178275594448869,"three"
"17632","0.7",532,0,0,"ImmediateRec",99,-0.372290840648327,0.782870163700256,"three"
"17633","0.3",533,1,0,"ImmediateRec",99,-0.0515857953301432,0.285515612096449,"three"
"17637","0.5",537,1,1,"ImmediateRec",99,0.801791139736645,0.610144219858195,"three"
"17638","0.1",538,1,1,"ImmediateRec",99,0.160879220274158,0.14849023573218,"three"
"17640","0.9",540,1,0,"ImmediateRec",99,-0.89299038718649,0.899344052059954,"three"
"17642","0.9",542,0,0,"ImmediateRec",99,-0.808755653510543,0.820783974591195,"three"
"17650","0.1",550,0,1,"ImmediateRec",99,0.313770426726525,0.208992321811304,"three"
"17657","0.1",557,0,1,"ImmediateRec",99,0.0659530469564653,0.0652266257053872,"three"
"17659","0.1",559,0,1,"ImmediateRec",99,0.257367141983978,0.17407497211222,"three"
"17660","0.5",560,1,0,"ImmediateRec",99,-0.273840876115442,0.443153488698819,"three"
"17663","0.1",563,0,1,"ImmediateRec",99,0.233090001968771,0.158869063691316,"three"
"17665","0.9",565,0,0,"ImmediateRec",99,-0.955627178251681,0.954748089536478,"three"
"17666","0.5",566,0,0,"ImmediateRec",99,-0.419261255542271,0.494059784480548,"three"
"17669","0.9",569,0,0,"ImmediateRec",99,-0.82684490190927,0.879232982439691,"three"
"17670","0.3",570,1,0,"ImmediateRec",99,-0.00250274263441879,0.258686543926667,"three"
"17912","0.1",242,1,1,"ImmediateRec",100,0.187588743286204,0.178850177795745,"three"
"17915","0.7",245,1,0,"ImmediateRec",100,-0.221178397921,0.663313015418647,"three"
