"","X","participant","trialN","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"5822",459,18,452,0.9,"stim/54.jpeg",5,4,3,1,"HouseObjects",2,"stim/objects/HouseObjects/iron4.png",2,"right","right",0.549000025,1,1,1
"5823",460,18,453,0.5,"stim/21.jpeg",2,1,1,2,"Instruments",1,"stim/objects/Instruments/chime3.png",2,"left","right",0.611999989,0,0,1
"5824",461,18,454,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/frenchhorn3.png",3,"left","left",0.572000027,1,1,1
"5825",462,18,455,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",4,"right","right",0.559000015,1,1,1
"5826",463,18,456,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",3,"left","left",0.501000166,1,1,1
"5827",464,18,457,0.9,"stim/51.jpeg",5,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/doormat3.png",1,"right","right",0.510999918,1,1,1
"5828",465,18,458,0.3,"stim/32.jpeg",3,2,2,1,"Instruments",1,"stim/objects/Instruments/accordion4.png",4,"left","right",0.447999954,0,0,1
"5829",466,18,459,0.5,"stim/13.jpeg",1,3,1,2,"HouseObjects",2,"stim/objects/HouseObjects/basket3.png",3,"right","left",0.799000025,0,0,1
"5830",467,18,460,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/gong3.png",1,"left","left",0.610000134,1,1,1
"5831",468,18,461,0.7,"stim/43.jpeg",4,3,2,2,"Instruments",1,"stim/objects/Instruments/drums3.png",3,"left","left",0.826999903,1,1,1
"5832",469,18,462,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/gong3.png",3,"left","left",0.561000109,1,1,1
"5833",470,18,463,0.1,"stim/61.jpeg",6,1,3,1,"HouseObjects",2,"stim/objects/HouseObjects/knife4.png",3,"right","left",0.519999981,0,0,1
"5834",471,18,464,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/garbagebin3.png",2,"right","left",0.521999836,0,0,1
"5835",472,18,465,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/frenchhorn3.png",4,"left","left",0.638000011,1,1,1
"5836",473,18,466,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/flyswatter3.png",2,"right","right",0.564999819,1,1,1
"5837",474,18,467,0.7,"stim/42.jpeg",4,2,2,1,"Instruments",1,"stim/objects/Instruments/chime4.png",4,"left","right",0.579999924,0,0,1
"5838",475,18,468,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",1,"left","left",0.54700017,1,1,1
"5839",476,18,469,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",1,"left","left",0.596999884,1,1,1
"5840",477,18,470,0.7,"stim/43.jpeg",4,3,2,1,"Instruments",1,"stim/objects/Instruments/drums4.png",4,"left","right",0.392000198,0,0,1
"5841",478,18,471,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/garbagebin3.png",3,"right","left",0.474999905,0,0,1
"5842",479,18,472,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",4,"left","left",0.536000013,1,1,1
"5843",480,18,473,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/doormat3.png",4,"right","left",0.528999805,0,0,1
"5844",481,18,474,0.3,"stim/41.jpeg",4,1,2,1,"HouseObjects",2,"stim/objects/HouseObjects/coffee4.png",3,"right","left",0.680000067,0,0,1
"5845",482,18,475,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/doormat3.png",2,"right","right",0.493999958,1,1,1
"5846",483,18,476,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/frenchhorn3.png",4,"left","right",0.46600008,0,0,1
"5847",484,18,477,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",2,"left","left",0.585000038,1,1,1
"5848",485,18,478,0.7,"stim/43.jpeg",4,3,2,2,"Instruments",1,"stim/objects/Instruments/doublebass3.png",2,"left","",NA,0,0,1
"5849",486,18,479,0.7,"stim/44.jpeg",4,4,2,2,"Instruments",1,"stim/objects/Instruments/electricdrumset3.png",1,"left","right",0.595000029,0,0,1
"5850",487,18,480,0.5,"stim/23.jpeg",2,3,1,2,"HouseObjects",2,"stim/objects/HouseObjects/clock3.png",4,"right","left",0.562000036,0,0,1
"5851",488,18,481,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",3,"left","left",0.54399991,1,1,1
"5852",489,18,482,0.7,"stim/32.jpeg",3,2,2,1,"HouseObjects",2,"stim/objects/HouseObjects/basket4.png",2,"right","right",0.558000088,1,1,1
"5853",490,18,483,0.7,"stim/34.jpeg",3,4,2,1,"HouseObjects",2,"stim/objects/HouseObjects/ballofstring4.png",4,"right","right",0.424999952,1,1,1
"5854",491,18,484,0.5,"stim/12.jpeg",1,2,1,1,"HouseObjects",2,"stim/objects/HouseObjects/glassmop3.png",4,"right","right",0.371999979,1,1,1
"5855",492,18,485,0.9,"stim/51.jpeg",5,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/doormat3.png",2,"right","right",0.492000103,1,1,1
"5856",493,18,486,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",3,"left","left",0.506999969,1,1,1
"5857",494,18,487,0.5,"stim/22.jpeg",2,2,1,1,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",2,"right","right",0.485000134,1,1,1
"5858",495,18,488,0.5,"stim/22.jpeg",2,2,1,2,"HouseObjects",2,"stim/objects/HouseObjects/blender3.png",2,"right","right",0.394999981,1,1,1
"5859",496,18,489,0.7,"stim/42.jpeg",4,2,2,2,"Instruments",1,"stim/objects/Instruments/electricdrumset3.png",3,"left","left",0.589999914,1,1,1
"5860",497,18,490,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/doormat3.png",3,"right","left",0.485000134,0,0,1
"5861",498,18,491,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/garbagebin3.png",4,"right","right",0.429999828,1,1,1
"5862",499,18,492,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/glass3.png",1,"right","right",0.513999939,1,1,1
"5863",500,18,493,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",1,"left","",NA,0,0,1
"5864",501,18,494,0.5,"stim/24.jpeg",2,4,1,2,"HouseObjects",2,"stim/objects/HouseObjects/bottle3.png",1,"right","right",0.575000048,1,1,1
"5865",502,18,495,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",1,"right","right",0.486000061,1,1,1
"5866",503,18,496,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/glass3.png",2,"right","right",0.450999975,1,1,1
"5867",504,18,497,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",4,"left","right",0.475999832,0,0,1
"5868",505,18,498,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/garbagebin3.png",3,"right","right",0.587999821,1,1,1
"5869",506,18,499,0.3,"stim/32.jpeg",3,2,2,1,"Instruments",1,"stim/objects/Instruments/bassdrum4.png",3,"left","right",0.579999924,0,0,1
"5870",507,18,500,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",1,"left","left",0.537999868,1,1,1
"5871",508,18,501,0.9,"stim/52.jpeg",5,2,3,1,"HouseObjects",2,"stim/objects/HouseObjects/garbagebin4.png",1,"right","right",0.573999882,1,1,1
"5872",509,18,502,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/glass3.png",2,"right","right",0.44900012,1,1,1
"5873",510,18,503,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",1,"left","left",0.472000122,1,1,1
"5874",511,18,504,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",1,"left","left",0.460000038,1,1,1
"5875",512,18,505,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",3,"left","left",0.55700016,1,1,1
"5876",513,18,506,0.5,"stim/14.jpeg",1,4,1,2,"Instruments",1,"stim/objects/Instruments/balalaika3.png",1,"left","left",0.506999969,1,1,1
"5877",514,18,507,0.9,"stim/64.jpeg",6,4,3,1,"Instruments",1,"stim/objects/Instruments/violin4.png",3,"left","left",0.473999977,1,1,1
"5878",515,18,508,0.5,"stim/21.jpeg",2,1,1,2,"HouseObjects",2,"stim/objects/HouseObjects/bucket3.png",4,"right","right",0.477999926,1,1,1
"5879",516,18,509,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",1,"right","right",0.698999882,1,1,1
"5880",517,18,510,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/glass3.png",3,"right","right",0.555000067,1,1,1
"5881",518,18,511,0.1,"stim/53.jpeg",5,3,3,1,"Instruments",1,"stim/objects/Instruments/frenchhorn4.png",4,"left","right",0.431999922,0,0,1
"5882",519,18,512,0.3,"stim/43.jpeg",4,3,2,1,"HouseObjects",2,"stim/objects/HouseObjects/clothesdryingrack4.png",2,"right","",NA,0,0,1
"5883",520,18,513,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/gong3.png",4,"left","left",0.583999872,1,1,1
"5884",521,18,514,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",1,"left","left",0.496999979,1,1,1
"5885",522,18,515,0.7,"stim/32.jpeg",3,2,2,2,"HouseObjects",2,"stim/objects/HouseObjects/cushion3.png",1,"right","right",0.546999931,1,1,1
"5886",523,18,516,0.9,"stim/53.jpeg",5,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/doormat4.png",1,"right","right",0.615999937,1,1,1
"5887",524,18,517,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",1,"left","left",0.597000122,1,1,1
"5888",525,18,518,0.1,"stim/51.jpeg",5,1,3,1,"Instruments",1,"stim/objects/Instruments/hihat4.png",2,"left","right",0.394999981,0,0,1
"5889",526,18,519,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/glass3.png",2,"right","right",0.674999952,1,1,1
"5890",527,18,520,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",3,"left","left",0.454999924,1,1,1
"5891",528,18,521,0.7,"stim/41.jpeg",4,1,2,2,"Instruments",1,"stim/objects/Instruments/cymbal3.png",3,"left","left",0.459000111,1,1,1
"5892",529,18,522,0.1,"stim/53.jpeg",5,3,3,1,"Instruments",1,"stim/objects/Instruments/harmonica4.png",3,"left","left",0.509000063,1,1,1
"5893",530,18,523,0.9,"stim/51.jpeg",5,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/flyswatter3.png",4,"right","right",0.496999979,1,1,1
"5894",531,18,524,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",4,"right","right",0.363000154,1,1,1
"5895",532,18,525,0.9,"stim/51.jpeg",5,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/garbagebin3.png",4,"right","right",0.411999941,1,1,1
"5896",533,18,526,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/flyswatter3.png",1,"right","right",0.600999832,1,1,1
"5897",534,18,527,0.7,"stim/42.jpeg",4,2,2,2,"Instruments",1,"stim/objects/Instruments/cymbal3.png",4,"left","right",0.394000053,0,0,1
"5898",535,18,528,0.7,"stim/31.jpeg",3,1,2,2,"HouseObjects",2,"stim/objects/HouseObjects/dishsoap3.png",1,"right","right",0.467000008,1,1,1
"5899",536,18,529,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/glass3.png",4,"right","right",0.401000023,1,1,1
"5900",537,18,530,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",4,"right","right",0.375999928,1,1,1
"5901",538,18,531,0.1,"stim/62.jpeg",6,2,3,1,"HouseObjects",2,"stim/objects/HouseObjects/lintroller4.png",4,"right","right",0.467999935,1,1,1
"5902",539,18,532,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/glass3.png",2,"right","left",0.542999983,0,0,1
"5903",540,18,533,0.9,"stim/61.jpeg",6,1,3,1,"Instruments",1,"stim/objects/Instruments/vuvuzela4.png",4,"left","right",0.463999987,0,0,1
"5904",541,18,534,0.7,"stim/32.jpeg",3,2,2,1,"HouseObjects",2,"stim/objects/HouseObjects/wateringcan3.png",3,"right","right",0.693000078,1,1,1
"5905",542,18,535,0.5,"stim/24.jpeg",2,4,1,2,"Instruments",1,"stim/objects/Instruments/cello3.png",4,"left","left",0.555000067,1,1,1
"5906",543,18,536,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",3,"right","left",0.565999985,0,0,1
"5907",544,18,537,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",4,"left","left",0.555999994,1,1,1
"5908",545,18,538,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",4,"left","left",0.60800004,1,1,1
"5909",546,18,539,0.7,"stim/44.jpeg",4,4,2,1,"Instruments",1,"stim/objects/Instruments/bassguitar4.png",1,"left","right",0.527000189,0,0,1
"5910",547,18,540,0.3,"stim/42.jpeg",4,2,2,1,"HouseObjects",2,"stim/objects/HouseObjects/blender4.png",2,"right","left",0.680999994,0,0,1
"5911",548,18,541,0.5,"stim/11.jpeg",1,1,1,2,"HouseObjects",2,"stim/objects/HouseObjects/bleachbottle3.png",1,"right","",NA,0,0,1
"5912",549,18,542,0.5,"stim/11.jpeg",1,1,1,2,"Instruments",1,"stim/objects/Instruments/bassdrum3.png",3,"left","right",0.593999863,0,0,1
"5913",550,18,543,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/gong3.png",2,"left","left",0.599999905,1,1,1
"5914",551,18,544,0.3,"stim/33.jpeg",3,3,2,1,"Instruments",1,"stim/objects/Instruments/acousticguitar4.png",3,"left","right",0.57799983,0,0,1
"5915",552,18,545,0.9,"stim/51.jpeg",5,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",2,"right","right",0.595000029,1,1,1
"5916",553,18,546,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",1,"left","left",0.542999983,1,1,1
"5917",554,18,547,0.7,"stim/41.jpeg",4,1,2,2,"Instruments",1,"stim/objects/Instruments/drums3.png",3,"left","left",0.68900013,1,1,1
"5918",555,18,548,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/frenchhorn3.png",1,"left","left",0.576999903,1,1,1
"5919",556,18,549,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/gong3.png",2,"left","left",0.555999994,1,1,1
"5920",557,18,550,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/frenchhorn3.png",2,"left","left",0.569000006,1,1,1
"5921",558,18,551,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",3,"left","left",0.531000137,1,1,1
"5922",559,18,552,0.5,"stim/12.jpeg",1,2,1,2,"Instruments",1,"stim/objects/Instruments/accordion3.png",4,"left","left",0.603999853,1,1,1
"5923",560,18,553,0.5,"stim/12.jpeg",1,2,1,2,"HouseObjects",2,"stim/objects/HouseObjects/barbecuelighter3.png",1,"right","right",0.677000046,1,1,1
"5924",561,18,554,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/dustpan3.png",1,"right","right",0.588999987,1,1,1
"5925",562,18,555,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/garbagebin3.png",4,"right","right",0.465999842,1,1,1
"5926",563,18,556,0.9,"stim/51.jpeg",5,1,3,1,"HouseObjects",2,"stim/objects/HouseObjects/flyswatter4.png",1,"right","",NA,0,0,1
"5927",564,18,557,0.7,"stim/31.jpeg",3,1,2,1,"HouseObjects",2,"stim/objects/HouseObjects/barbecuelighter4.png",1,"right","right",0.673000097,1,1,1
"5928",565,18,558,0.5,"stim/12.jpeg",1,2,1,2,"Instruments",1,"stim/objects/Instruments/acousticguitar3.png",2,"left","right",0.476000071,0,0,1
"5929",566,18,559,0.5,"stim/14.jpeg",1,4,1,2,"HouseObjects",2,"stim/objects/HouseObjects/basket3.png",1,"right","left",0.691000223,0,0,1
"5930",567,18,560,0.9,"stim/53.jpeg",5,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/flyswatter3.png",3,"right","left",0.786999941,0,0,1
"5931",568,18,561,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",1,"left","left",0.611999989,1,1,1
"5932",569,18,562,0.9,"stim/51.jpeg",5,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/flyswatter3.png",3,"right","right",0.461999893,1,1,1
"5933",570,18,563,0.9,"stim/54.jpeg",5,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/garbagebin3.png",2,"right","right",0.684000015,1,1,1
"5934",571,18,564,0.9,"stim/61.jpeg",6,1,3,1,"Instruments",1,"stim/objects/Instruments/laud4.png",2,"left","right",0.436999798,0,0,1
"5935",572,18,565,0.5,"stim/13.jpeg",1,3,1,2,"Instruments",1,"stim/objects/Instruments/acousticguitar3.png",3,"left","left",0.684000015,1,1,1
"5936",573,18,566,0.5,"stim/23.jpeg",2,3,1,2,"Instruments",1,"stim/objects/Instruments/clarinet3.png",1,"left","left",0.653000116,1,1,1
"5937",574,18,567,0.7,"stim/41.jpeg",4,1,2,2,"Instruments",1,"stim/objects/Instruments/electricguitar3.png",2,"left","left",0.599999905,1,1,1
"5938",575,18,568,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",3,"left","left",0.519999981,1,1,1
"5939",576,18,569,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",2,"left","left",0.517000198,1,1,1
"5940",577,18,570,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",1,"left","left",0.454999924,1,1,1
"5941",248,19,241,0.7,"stim/61.jpeg",6,1,2,2,"HouseObjects",1,"stim/objects/HouseObjects/coffee.png",1,"left","left",0.779000282,1,1,1
"5942",249,19,242,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",4,"right","right",0.503999949,1,1,1
"5943",250,19,243,0.9,"stim/11.jpeg",1,1,3,1,"Instruments",2,"stim/objects/Instruments/harmonica2.png",3,"right","right",0.541000128,1,1,1
"5944",251,19,244,0.5,"stim/31.jpeg",3,1,1,2,"Instruments",2,"stim/objects/Instruments/acousticguitar.png",4,"right","left",0.721000195,0,0,1
"5945",252,19,245,0.5,"stim/44.jpeg",4,4,1,2,"Instruments",2,"stim/objects/Instruments/chime.png",1,"right","right",0.638000011,1,1,1
"5946",253,19,246,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",4,"right","right",0.536000013,1,1,1
"5947",254,19,247,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",1,"left","left",0.478000164,1,1,1
"5948",255,19,248,0.7,"stim/64.jpeg",6,4,2,1,"HouseObjects",1,"stim/objects/HouseObjects/clock2.png",1,"left","left",0.605000257,1,1,1
"5949",256,19,249,0.7,"stim/53.jpeg",5,3,2,2,"Instruments",2,"stim/objects/Instruments/electricdrumset.png",2,"right","right",0.526000261,1,1,1
"5950",257,19,250,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",3,"right","right",0.50600028,1,1,1
"5951",258,19,251,0.9,"stim/24.jpeg",2,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",3,"left","left",0.45600009,1,1,1
"5952",259,19,252,0.9,"stim/24.jpeg",2,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",4,"left","left",0.476999998,1,1,1
"5953",260,19,253,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/grandpiano.png",3,"right","right",0.512000084,1,1,1
"5954",261,19,254,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",4,"right","right",0.489000082,1,1,1
"5955",262,19,255,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",3,"right","right",0.49600029,1,1,1
"5956",263,19,256,0.9,"stim/24.jpeg",2,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",3,"left","left",0.512000084,1,1,1
"5957",264,19,257,0.3,"stim/62.jpeg",6,2,2,1,"Instruments",2,"stim/objects/Instruments/electricdrumset2.png",4,"right","left",0.552000046,0,0,1
"5958",265,19,258,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",4,"right","right",0.487000227,1,1,1
"5959",266,19,259,0.9,"stim/11.jpeg",1,1,3,2,"Instruments",2,"stim/objects/Instruments/flute.png",4,"right","right",0.481000185,1,1,1
"5960",267,19,260,0.7,"stim/61.jpeg",6,1,2,2,"HouseObjects",1,"stim/objects/HouseObjects/dishsoap.png",3,"left","left",0.630000114,1,1,1
"5961",268,19,261,0.3,"stim/64.jpeg",6,4,2,1,"Instruments",2,"stim/objects/Instruments/doublebass2.png",2,"right","left",0.592999935,0,0,1
"5962",269,19,262,0.5,"stim/43.jpeg",4,3,1,2,"HouseObjects",1,"stim/objects/HouseObjects/clock.png",1,"left","left",0.615999937,1,1,1
"5963",270,19,263,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",3,"left","left",0.450999975,1,1,1
"5964",271,19,264,0.9,"stim/21.jpeg",2,1,3,1,"HouseObjects",1,"stim/objects/HouseObjects/ironingboard2.png",4,"left","left",0.479000092,1,1,1
"5965",272,19,265,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",1,"left","left",0.43900013,1,1,1
"5966",273,19,266,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",2,"right","right",0.497000217,1,1,1
"5967",274,19,267,0.1,"stim/11.jpeg",1,1,3,1,"HouseObjects",1,"stim/objects/HouseObjects/handvacuum2.png",2,"left","right",0.493000031,0,0,1
"5968",275,19,268,0.9,"stim/22.jpeg",2,2,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",2,"left","left",0.55700016,1,1,1
"5969",276,19,269,0.5,"stim/31.jpeg",3,1,1,2,"Instruments",2,"stim/objects/Instruments/bassdrum.png",1,"right","left",0.5400002,0,0,1
"5970",277,19,270,0.9,"stim/23.jpeg",2,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/garbagebin.png",2,"left","left",0.485000134,1,1,1
"5971",278,19,271,0.5,"stim/32.jpeg",3,2,1,1,"Instruments",2,"stim/objects/Instruments/guitarcase.png",2,"right","right",0.509000063,1,1,1
"5972",279,19,272,0.9,"stim/14.jpeg",1,4,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",4,"right","right",0.54700017,1,1,1
"5973",280,19,273,0.1,"stim/22.jpeg",2,2,3,1,"Instruments",2,"stim/objects/Instruments/metronome2.png",3,"right","left",0.46600008,0,0,1
"5974",281,19,274,0.5,"stim/33.jpeg",3,3,1,2,"Instruments",2,"stim/objects/Instruments/balalaika.png",4,"right","right",0.582000017,1,1,1
"5975",282,19,275,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",4,"right","right",0.47300005,1,1,1
"5976",283,19,276,0.9,"stim/21.jpeg",2,1,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",3,"left","left",0.582999945,1,1,1
"5977",284,19,277,0.9,"stim/24.jpeg",2,4,3,2,"HouseObjects",1,"stim/objects/HouseObjects/doormat.png",4,"left","left",0.529000282,1,1,1
"5978",285,19,278,0.9,"stim/12.jpeg",1,2,3,2,"Instruments",2,"stim/objects/Instruments/gong.png",2,"right","right",0.472000122,1,1,1
"5979",286,19,279,0.9,"stim/13.jpeg",1,3,3,2,"Instruments",2,"stim/objects/Instruments/frenchhorn.png",1,"right","right",0.568000078,1,1,1
"5980",287,19,280,0.3,"stim/64.jpeg",6,4,2,1,"Instruments",2,"stim/objects/Instruments/chime2.png",1,"right","left",0.583999872,0,0,1
