"","X","participant","iteration_index","scn_file","scn_cat","obj_cat_top","min_resp_top","max_resp_top","slider.response","slider.rt","rating_acc","corr_rat","group"
"1527",746,65,3,"stim/31.jpeg",3,"Household items",65,75,50,3.058000088,0,70,1
"1528",745,65,3,"stim/41.jpeg",4,"Household items",65,75,80,4.75,0,70,1
"1529",750,65,3,"stim/51.jpeg",5,"Music items",5,15,90,3.637000084,1,10,1
"1530",748,65,3,"stim/61.jpeg",6,"Household items",5,15,80,3.222000122,0,10,1
"1531",997,65,4,"stim/11.jpeg",1,"Household items",45,55,50,3.891000032,2,50,1
"1532",996,65,4,"stim/21.jpeg",2,"Music items",45,55,40,4.822999954,1,50,1
"1533",992,65,4,"stim/31.jpeg",3,"Household items",65,75,50,4.044999838,0,70,1
"1534",995,65,4,"stim/41.jpeg",4,"Household items",65,75,70,4.043000221,1,70,1
"1535",994,65,4,"stim/51.jpeg",5,"Music items",5,15,90,2.648000002,0,10,1
"1536",993,65,4,"stim/61.jpeg",6,"Household items",5,15,90,4.189999819,0,10,1
"1537",256,66,1,"stim/11.jpeg",1,"Music items",45,55,19,10.19299984,0,50,1
"1538",254,66,1,"stim/21.jpeg",2,"Household items",45,55,2,7.210000038,0,50,1
"1539",252,66,1,"stim/31.jpeg",3,"Music items",65,75,26,9.193999767,0,70,1
"1540",251,66,1,"stim/41.jpeg",4,"Music items",65,75,38,18.66200018,0,70,1
"1541",253,66,1,"stim/51.jpeg",5,"Household items",5,15,85,7.18900013,0,10,1
"1542",255,66,1,"stim/61.jpeg",6,"Music items",5,15,70,11.41100001,0,10,1
"1543",503,66,2,"stim/11.jpeg",1,"Music items",45,55,8,5.845999956,0,50,1
"1544",499,66,2,"stim/21.jpeg",2,"Household items",45,55,8,7.729000092,0,50,1
"1545",501,66,2,"stim/31.jpeg",3,"Music items",65,75,20,6.506999969,0,70,1
"1546",500,66,2,"stim/41.jpeg",4,"Music items",65,75,40,6.852999926,0,70,1
"1547",498,66,2,"stim/51.jpeg",5,"Household items",5,15,69,10.98300004,0,10,1
"1548",502,66,2,"stim/61.jpeg",6,"Music items",5,15,26,9.276000023,0,10,1
"1549",745,66,3,"stim/11.jpeg",1,"Music items",45,55,19,5.542999983,0,50,1
"1550",750,66,3,"stim/21.jpeg",2,"Household items",45,55,2,8.777999878,0,50,1
"1551",748,66,3,"stim/31.jpeg",3,"Music items",65,75,50,4.194000006,0,70,1
"1552",746,66,3,"stim/41.jpeg",4,"Music items",65,75,40,3.461000204,0,70,1
"1553",749,66,3,"stim/51.jpeg",5,"Household items",5,15,66,7.938999891,0,10,1
"1554",747,66,3,"stim/61.jpeg",6,"Music items",5,15,47,9.273000002,0,10,1
"1555",993,66,4,"stim/11.jpeg",1,"Music items",45,55,15,13.27600002,0,50,1
"1556",994,66,4,"stim/21.jpeg",2,"Household items",45,55,2,3.577000141,0,50,1
"1557",995,66,4,"stim/31.jpeg",3,"Music items",65,75,50,3.137000084,0,70,1
"1558",997,66,4,"stim/41.jpeg",4,"Music items",65,75,48,7.291000128,0,70,1
"1559",996,66,4,"stim/51.jpeg",5,"Household items",5,15,71,12.67600012,0,10,1
"1560",992,66,4,"stim/61.jpeg",6,"Music items",5,15,45,8.177999973,0,10,1
"1561",256,67,1,"stim/11.jpeg",1,"Household items",45,55,80,11.75999999,0,50,1
"1562",253,67,1,"stim/21.jpeg",2,"Music items",45,55,80,12.99699998,0,50,1
"1563",252,67,1,"stim/31.jpeg",3,"Household items",65,75,10,6.592000008,0,70,1
"1564",255,67,1,"stim/41.jpeg",4,"Household items",65,75,95,4.948999882,0,70,1
"1565",254,67,1,"stim/51.jpeg",5,"Music items",5,15,NA,NA,0,10,1
"1566",251,67,1,"stim/61.jpeg",6,"Household items",5,15,31,30.5,0,10,1
"1567",501,67,2,"stim/11.jpeg",1,"Household items",45,55,0,7.84800005,0,50,1
"1568",499,67,2,"stim/21.jpeg",2,"Music items",45,55,90,6.769999981,0,50,1
"1569",498,67,2,"stim/31.jpeg",3,"Household items",65,75,0,6.657000065,0,70,1
"1570",500,67,2,"stim/41.jpeg",4,"Household items",65,75,0,4.166000128,0,70,1
"1571",503,67,2,"stim/51.jpeg",5,"Music items",5,15,20,10.0400002,0,10,1
"1572",502,67,2,"stim/61.jpeg",6,"Household items",5,15,50,4.744000196,0,10,1
"1573",748,67,3,"stim/11.jpeg",1,"Household items",45,55,30,4.872999907,0,50,1
"1574",746,67,3,"stim/21.jpeg",2,"Music items",45,55,0,10.67400002,0,50,1
"1575",747,67,3,"stim/31.jpeg",3,"Household items",65,75,0,5.04700017,0,70,1
"1576",745,67,3,"stim/41.jpeg",4,"Household items",65,75,100,5.217000008,0,70,1
"1577",750,67,3,"stim/51.jpeg",5,"Music items",5,15,20,9.203000069,0,10,1
"1578",749,67,3,"stim/61.jpeg",6,"Household items",5,15,49,2.66899991,0,10,1
"1579",995,67,4,"stim/11.jpeg",1,"Household items",45,55,20,4.670000076,0,50,1
"1580",993,67,4,"stim/21.jpeg",2,"Music items",45,55,0,7.10800004,0,50,1
"1581",992,67,4,"stim/31.jpeg",3,"Household items",65,75,20,9.434000015,0,70,1
"1582",996,67,4,"stim/41.jpeg",4,"Household items",65,75,100,7.445999861,0,70,1
"1583",997,67,4,"stim/51.jpeg",5,"Music items",5,15,79,4.749000072,0,10,1
"1584",994,67,4,"stim/61.jpeg",6,"Household items",5,15,40,7.700999975,0,10,1
"1585",254,68,1,"stim/11.jpeg",1,"Music items",45,55,72,8.354000092,0,50,1
"1586",253,68,1,"stim/21.jpeg",2,"Household items",45,55,82,3.54399991,0,50,1
"1587",255,68,1,"stim/31.jpeg",3,"Music items",65,75,22,5.338000059,0,70,1
"1588",256,68,1,"stim/41.jpeg",4,"Music items",65,75,92,5.730999947,0,70,1
"1589",252,68,1,"stim/51.jpeg",5,"Household items",5,15,87,9.671000004,0,10,1
"1590",251,68,1,"stim/61.jpeg",6,"Music items",5,15,61,11.53600001,0,10,1
"1591",500,68,2,"stim/11.jpeg",1,"Music items",45,55,35,8.311000109,0,50,1
"1592",501,68,2,"stim/21.jpeg",2,"Household items",45,55,81,9.788000107,0,50,1
"1593",503,68,2,"stim/31.jpeg",3,"Music items",65,75,35,7.884000063,0,70,1
"1594",498,68,2,"stim/41.jpeg",4,"Music items",65,75,76,7.647000074,0,70,1
"1595",499,68,2,"stim/51.jpeg",5,"Household items",5,15,83,8.071000099,0,10,1
"1596",502,68,2,"stim/61.jpeg",6,"Music items",5,15,91,5.282999992,0,10,1
"1597",749,68,3,"stim/11.jpeg",1,"Music items",45,55,41,6.910000086,0,50,1
"1598",746,68,3,"stim/21.jpeg",2,"Household items",45,55,57,3.246999979,0,50,1
"1599",748,68,3,"stim/31.jpeg",3,"Music items",65,75,21,5.983999968,0,70,1
"1600",747,68,3,"stim/41.jpeg",4,"Music items",65,75,92,6.584000111,0,70,1
"1601",745,68,3,"stim/51.jpeg",5,"Household items",5,15,90,6.565000057,0,10,1
"1602",750,68,3,"stim/61.jpeg",6,"Music items",5,15,91,5.941999912,0,10,1
"1603",994,68,4,"stim/11.jpeg",1,"Music items",45,55,40,14.44000006,0,50,1
"1604",993,68,4,"stim/21.jpeg",2,"Household items",45,55,58,4.359999895,0,50,1
"1605",992,68,4,"stim/31.jpeg",3,"Music items",65,75,45,13.72199988,0,70,1
"1606",996,68,4,"stim/41.jpeg",4,"Music items",65,75,87,3.345000029,0,70,1
"1607",995,68,4,"stim/51.jpeg",5,"Household items",5,15,80,7.538999796,0,10,1
"1608",997,68,4,"stim/61.jpeg",6,"Music items",5,15,87,2.868999958,0,10,1
"1609",251,69,1,"stim/11.jpeg",1,"Household items",45,55,NA,NA,0,50,1
"1610",255,69,1,"stim/21.jpeg",2,"Music items",45,55,20,7.140000105,0,50,1
"1611",253,69,1,"stim/31.jpeg",3,"Household items",65,75,NA,NA,0,70,1
"1612",256,69,1,"stim/41.jpeg",4,"Household items",65,75,NA,NA,0,70,1
"1613",254,69,1,"stim/51.jpeg",5,"Music items",5,15,NA,NA,0,10,1
"1614",252,69,1,"stim/61.jpeg",6,"Household items",5,15,NA,NA,0,10,1
"1615",498,69,2,"stim/11.jpeg",1,"Household items",45,55,NA,NA,0,50,1
"1616",503,69,2,"stim/21.jpeg",2,"Music items",45,55,31,7.753000021,0,50,1
"1617",499,69,2,"stim/31.jpeg",3,"Household items",65,75,NA,NA,0,70,1
"1618",500,69,2,"stim/41.jpeg",4,"Household items",65,75,20,8.318000078,0,70,1
"1619",502,69,2,"stim/51.jpeg",5,"Music items",5,15,NA,NA,0,10,1
"1620",501,69,2,"stim/61.jpeg",6,"Household items",5,15,70,7.110999823,0,10,1
"1621",746,69,3,"stim/11.jpeg",1,"Household items",45,55,NA,NA,0,50,1
"1622",749,69,3,"stim/21.jpeg",2,"Music items",45,55,NA,NA,0,50,1
"1623",745,69,3,"stim/31.jpeg",3,"Household items",65,75,40,6.638999939,0,70,1
"1624",748,69,3,"stim/41.jpeg",4,"Household items",65,75,40,8.941999912,0,70,1
"1625",747,69,3,"stim/51.jpeg",5,"Music items",5,15,80,14.53600001,0,10,1
"1626",750,69,3,"stim/61.jpeg",6,"Household items",5,15,95,8.400000095,0,10,1
"1627",996,69,4,"stim/11.jpeg",1,"Household items",45,55,NA,NA,0,50,1
"1628",997,69,4,"stim/21.jpeg",2,"Music items",45,55,NA,NA,0,50,1
"1629",992,69,4,"stim/31.jpeg",3,"Household items",65,75,50,11.72399998,0,70,1
"1630",995,69,4,"stim/41.jpeg",4,"Household items",65,75,NA,NA,0,70,1
"1631",994,69,4,"stim/51.jpeg",5,"Music items",5,15,NA,NA,0,10,1
"1632",993,69,4,"stim/61.jpeg",6,"Household items",5,15,NA,NA,0,10,1
"1633",254,70,1,"stim/11.jpeg",1,"Household items",45,55,40,7.406999826,0,50,1
"1634",253,70,1,"stim/21.jpeg",2,"Music items",45,55,9,7.684999943,0,50,1
"1635",256,70,1,"stim/31.jpeg",3,"Household items",65,75,28,8.752000093,0,70,1
"1636",251,70,1,"stim/41.jpeg",4,"Household items",65,75,80,11.95099998,0,70,1
"1637",252,70,1,"stim/51.jpeg",5,"Music items",5,15,94,8.303999901,0,10,1
"1638",255,70,1,"stim/61.jpeg",6,"Household items",5,15,99,6.010999918,0,10,1
"1639",499,70,2,"stim/11.jpeg",1,"Household items",45,55,28,5.855999947,0,50,1
"1640",503,70,2,"stim/21.jpeg",2,"Music items",45,55,50,4.088999987,2,50,1
"1641",498,70,2,"stim/31.jpeg",3,"Household items",65,75,63,7.220999956,0,70,1
"1642",502,70,2,"stim/41.jpeg",4,"Household items",65,75,73,6.559999943,1,70,1
"1643",501,70,2,"stim/51.jpeg",5,"Music items",5,15,96,7.605000019,0,10,1
"1644",500,70,2,"stim/61.jpeg",6,"Household items",5,15,99,4.771000147,0,10,1
"1645",748,70,3,"stim/11.jpeg",1,"Household items",45,55,43,5.605999947,0,50,1
"1646",745,70,3,"stim/21.jpeg",2,"Music items",45,55,75,8.052999973,0,50,1
"1647",747,70,3,"stim/31.jpeg",3,"Household items",65,75,28,5.305000067,0,70,1
"1648",746,70,3,"stim/41.jpeg",4,"Household items",65,75,90,5.474999905,0,70,1
"1649",750,70,3,"stim/51.jpeg",5,"Music items",5,15,85,4.388999939,0,10,1
"1650",749,70,3,"stim/61.jpeg",6,"Household items",5,15,90,6.387000084,0,10,1
"1651",995,70,4,"stim/11.jpeg",1,"Household items",45,55,62,3.729000092,0,50,1
"1652",996,70,4,"stim/21.jpeg",2,"Music items",45,55,50,3.72300005,1,50,1
"1653",997,70,4,"stim/31.jpeg",3,"Household items",65,75,20,4.986999989,1,70,1
"1654",994,70,4,"stim/41.jpeg",4,"Household items",65,75,82,5.319000006,0,70,1
"1655",993,70,4,"stim/51.jpeg",5,"Music items",5,15,93,3.926000118,0,10,1
"1656",992,70,4,"stim/61.jpeg",6,"Household items",5,15,83,5.503000021,0,10,1
"1657",253,71,1,"stim/11.jpeg",1,"Music items",45,55,5,6.10800004,0,50,1
"1658",256,71,1,"stim/21.jpeg",2,"Household items",45,55,12,6.230000019,0,50,1
"1659",251,71,1,"stim/31.jpeg",3,"Music items",65,75,84,6.161000013,0,70,1
"1660",254,71,1,"stim/41.jpeg",4,"Music items",65,75,28,3.929000139,0,70,1
"1661",255,71,1,"stim/51.jpeg",5,"Household items",5,15,22,3.437000036,0,10,1
"1662",252,71,1,"stim/61.jpeg",6,"Music items",5,15,90,5.263000011,0,10,1
"1663",502,71,2,"stim/11.jpeg",1,"Music items",45,55,85,4.132999897,0,50,1
"1664",500,71,2,"stim/21.jpeg",2,"Household items",45,55,82,3.423000097,0,50,1
"1665",503,71,2,"stim/31.jpeg",3,"Music items",65,75,51,3.273000002,0,70,1
"1666",499,71,2,"stim/41.jpeg",4,"Music items",65,75,77,3.625999928,0,70,1
"1667",501,71,2,"stim/51.jpeg",5,"Household items",5,15,85,4.779999971,0,10,1
"1668",498,71,2,"stim/61.jpeg",6,"Music items",5,15,39,4.585000038,0,10,1
"1669",748,71,3,"stim/11.jpeg",1,"Music items",45,55,13,3.120000124,1,50,1
"1670",746,71,3,"stim/21.jpeg",2,"Household items",45,55,70,1.90199995,1,50,1
"1671",750,71,3,"stim/31.jpeg",3,"Music items",65,75,53,5.756000042,1,70,1
"1672",745,71,3,"stim/41.jpeg",4,"Music items",65,75,71,5.163000107,1,70,1
"1673",749,71,3,"stim/51.jpeg",5,"Household items",5,15,79,4.746000051,1,10,1
"1674",747,71,3,"stim/61.jpeg",6,"Music items",5,15,75,2.513000011,1,10,1
"1675",992,71,4,"stim/11.jpeg",1,"Music items",45,55,8,4.961999893,0,50,1
"1676",997,71,4,"stim/21.jpeg",2,"Household items",45,55,11,3.069000006,0,50,1
"1677",996,71,4,"stim/31.jpeg",3,"Music items",65,75,28,5.220000029,0,70,1
"1678",994,71,4,"stim/41.jpeg",4,"Music items",65,75,59,2.78399992,0,70,1
"1679",995,71,4,"stim/51.jpeg",5,"Household items",5,15,77,2.776000023,0,10,1
"1680",993,71,4,"stim/61.jpeg",6,"Music items",5,15,64,3.812999964,0,10,1
"1681",254,72,1,"stim/11.jpeg",1,"Household items",45,55,NA,NA,0,50,1
"1682",253,72,1,"stim/21.jpeg",2,"Music items",45,55,NA,NA,0,50,1
"1683",252,72,1,"stim/31.jpeg",3,"Household items",65,75,NA,NA,0,70,1
"1684",251,72,1,"stim/41.jpeg",4,"Household items",65,75,80,13.87799978,0,70,1
"1685",256,72,1,"stim/51.jpeg",5,"Music items",5,15,NA,NA,0,10,1
"1686",255,72,1,"stim/61.jpeg",6,"Household items",5,15,NA,NA,0,10,1
"1687",501,72,2,"stim/11.jpeg",1,"Household items",45,55,50,2.053999901,1,50,1
"1688",502,72,2,"stim/21.jpeg",2,"Music items",45,55,50,2.023000002,2,50,1
"1689",503,72,2,"stim/31.jpeg",3,"Household items",65,75,50,1.986999989,2,70,1
"1690",499,72,2,"stim/41.jpeg",4,"Household items",65,75,50,5.427999973,0,70,1
"1691",500,72,2,"stim/51.jpeg",5,"Music items",5,15,50,2.363000154,0,10,1
"1692",498,72,2,"stim/61.jpeg",6,"Household items",5,15,50,4.777000189,0,10,1
"1693",746,72,3,"stim/11.jpeg",1,"Household items",45,55,40,5.957000017,0,50,1
"1694",745,72,3,"stim/21.jpeg",2,"Music items",45,55,40,7.032999992,0,50,1
"1695",748,72,3,"stim/31.jpeg",3,"Household items",65,75,40,7.75999999,0,70,1
"1696",749,72,3,"stim/41.jpeg",4,"Household items",65,75,60,4.508999825,0,70,1
"1697",750,72,3,"stim/51.jpeg",5,"Music items",5,15,40,3.407999992,0,10,1
"1698",747,72,3,"stim/61.jpeg",6,"Household items",5,15,40,7.006999969,0,10,1
"1699",994,72,4,"stim/11.jpeg",1,"Household items",45,55,40,3.988000154,0,50,1
"1700",997,72,4,"stim/21.jpeg",2,"Music items",45,55,40,4.22300005,0,50,1
"1701",995,72,4,"stim/31.jpeg",3,"Household items",65,75,40,3.338000059,0,70,1
"1702",993,72,4,"stim/41.jpeg",4,"Household items",65,75,60,5.24000001,0,70,1
"1703",992,72,4,"stim/51.jpeg",5,"Music items",5,15,60,7.35800004,0,10,1
"1704",996,72,4,"stim/61.jpeg",6,"Household items",5,15,40,4.121000051,0,10,1
"1705",253,73,1,"stim/11.jpeg",1,"Music items",45,55,60,5.808000088,0,50,1
"1706",256,73,1,"stim/21.jpeg",2,"Household items",45,55,40,3.451000214,0,50,1
"1707",255,73,1,"stim/31.jpeg",3,"Music items",65,75,40,3.81099987,0,70,1
"1708",251,73,1,"stim/41.jpeg",4,"Music items",65,75,NA,NA,0,70,1
"1709",252,73,1,"stim/51.jpeg",5,"Household items",5,15,19,11.72299981,0,10,1
"1710",254,73,1,"stim/61.jpeg",6,"Music items",5,15,90,3.381000042,0,10,1
"1711",498,73,2,"stim/11.jpeg",1,"Music items",45,55,90,4.237999916,0,50,1
"1712",500,73,2,"stim/21.jpeg",2,"Household items",45,55,50,4.24000001,1,50,1
"1713",501,73,2,"stim/31.jpeg",3,"Music items",65,75,60,3.000999928,1,70,1
"1714",503,73,2,"stim/41.jpeg",4,"Music items",65,75,70,3.361000061,2,70,1
"1715",499,73,2,"stim/51.jpeg",5,"Household items",5,15,80,2.269999981,0,10,1
"1716",502,73,2,"stim/61.jpeg",6,"Music items",5,15,100,3.782000065,1,10,1
"1717",745,73,3,"stim/11.jpeg",1,"Music items",45,55,70,5.072000027,0,50,1
"1718",746,73,3,"stim/21.jpeg",2,"Household items",45,55,60,4.171000004,0,50,1
"1719",749,73,3,"stim/31.jpeg",3,"Music items",65,75,30,3.411000013,0,70,1
"1720",747,73,3,"stim/41.jpeg",4,"Music items",65,75,50,5.487999916,0,70,1
"1721",750,73,3,"stim/51.jpeg",5,"Household items",5,15,10,2.592000008,1,10,1
"1722",748,73,3,"stim/61.jpeg",6,"Music items",5,15,90,3.544000149,0,10,1
"1723",993,73,4,"stim/11.jpeg",1,"Music items",45,55,30,2.493000031,1,50,1
"1724",994,73,4,"stim/21.jpeg",2,"Household items",45,55,20,1.941999912,1,50,1
"1725",995,73,4,"stim/31.jpeg",3,"Music items",65,75,10,2.164000034,1,70,1
"1726",992,73,4,"stim/41.jpeg",4,"Music items",65,75,70,3.883000135,1,70,1
"1727",997,73,4,"stim/51.jpeg",5,"Household items",5,15,9,2.997999907,2,10,1
"1728",996,73,4,"stim/61.jpeg",6,"Music items",5,15,100,1.496999979,1,10,1
"1729",251,74,1,"stim/11.jpeg",1,"Household items",45,55,69,14.15899992,0,50,1
"1730",254,74,1,"stim/21.jpeg",2,"Music items",45,55,30,7.616999865,0,50,1
"1731",255,74,1,"stim/31.jpeg",3,"Household items",65,75,40,4.615999937,0,70,1
"1732",252,74,1,"stim/41.jpeg",4,"Household items",65,75,60,7.578999996,0,70,1
"1733",256,74,1,"stim/51.jpeg",5,"Music items",5,15,70,3.832000017,0,10,1
"1734",253,74,1,"stim/61.jpeg",6,"Household items",5,15,50,11.26099992,0,10,1
"1735",502,74,2,"stim/11.jpeg",1,"Household items",45,55,65,5.69299984,1,50,1
"1736",499,74,2,"stim/21.jpeg",2,"Music items",45,55,69,6.328999996,1,50,1
"1737",498,74,2,"stim/31.jpeg",3,"Household items",65,75,70,6.234999895,1,70,1
"1738",500,74,2,"stim/41.jpeg",4,"Household items",65,75,49,8.879999876,1,70,1
"1739",501,74,2,"stim/51.jpeg",5,"Music items",5,15,74,7.437999964,1,10,1
"1740",503,74,2,"stim/61.jpeg",6,"Household items",5,15,70,3.613999844,1,10,1
"1741",749,74,3,"stim/11.jpeg",1,"Household items",45,55,70,5.601999998,1,50,1
"1742",745,74,3,"stim/21.jpeg",2,"Music items",45,55,31,10.83999991,0,50,1
"1743",747,74,3,"stim/31.jpeg",3,"Household items",65,75,70,2.809000015,1,70,1
"1744",746,74,3,"stim/41.jpeg",4,"Household items",65,75,41,5.461000204,0,70,1
"1745",750,74,3,"stim/51.jpeg",5,"Music items",5,15,79,3.270999908,1,10,1
"1746",748,74,3,"stim/61.jpeg",6,"Household items",5,15,70,9.546000004,1,10,1
"1747",997,74,4,"stim/11.jpeg",1,"Household items",45,55,38,5.323999882,2,50,1
"1748",995,74,4,"stim/21.jpeg",2,"Music items",45,55,33,4.607000113,1,50,1
"1749",992,74,4,"stim/31.jpeg",3,"Household items",65,75,66,6.334000111,1,70,1
"1750",996,74,4,"stim/41.jpeg",4,"Household items",65,75,69,3.930999994,2,70,1
"1751",994,74,4,"stim/51.jpeg",5,"Music items",5,15,70,4.768000126,1,10,1
"1752",993,74,4,"stim/61.jpeg",6,"Household items",5,15,75,3.986999989,1,10,1
"1753",254,75,1,"stim/11.jpeg",1,"Household items",45,55,40,10.77200007,0,50,1
"1754",256,75,1,"stim/21.jpeg",2,"Music items",45,55,70,12.83599997,0,50,1
"1755",251,75,1,"stim/31.jpeg",3,"Household items",65,75,50,35.03100014,0,70,1
"1756",255,75,1,"stim/41.jpeg",4,"Household items",65,75,30,8.957000017,0,70,1
"1757",252,75,1,"stim/51.jpeg",5,"Music items",5,15,NA,NA,0,10,1
"1758",253,75,1,"stim/61.jpeg",6,"Household items",5,15,20,6.411000013,0,10,1
"1759",501,75,2,"stim/11.jpeg",1,"Household items",45,55,40,10.40299988,1,50,1
"1760",502,75,2,"stim/21.jpeg",2,"Music items",45,55,30,7.194000006,1,50,1
"1761",498,75,2,"stim/31.jpeg",3,"Household items",65,75,30,15.66999984,0,70,1
"1762",499,75,2,"stim/41.jpeg",4,"Household items",65,75,70,16.102,1,70,1
"1763",503,75,2,"stim/51.jpeg",5,"Music items",5,15,80,11.42199993,1,10,1
"1764",500,75,2,"stim/61.jpeg",6,"Household items",5,15,70,13.63599992,1,10,1
"1765",747,75,3,"stim/11.jpeg",1,"Household items",45,55,60,13.67799997,0,50,1
"1766",745,75,3,"stim/21.jpeg",2,"Music items",45,55,30,10.50300002,0,50,1
"1767",749,75,3,"stim/31.jpeg",3,"Household items",65,75,30,7.102999926,0,70,1
"1768",748,75,3,"stim/41.jpeg",4,"Household items",65,75,40,12.96799994,0,70,1
"1769",746,75,3,"stim/51.jpeg",5,"Music items",5,15,90,6.875999928,0,10,1
"1770",750,75,3,"stim/61.jpeg",6,"Household items",5,15,80,5.953999996,0,10,1
"1771",996,75,4,"stim/11.jpeg",1,"Household items",45,55,70,9.470999956,1,50,1
"1772",995,75,4,"stim/21.jpeg",2,"Music items",45,55,40,12.26999998,1,50,1
"1773",993,75,4,"stim/31.jpeg",3,"Household items",65,75,60,6.409999847,0,70,1
"1774",994,75,4,"stim/41.jpeg",4,"Household items",65,75,70,7.542999983,1,70,1
"1775",992,75,4,"stim/51.jpeg",5,"Music items",5,15,80,4.819000006,0,10,1
"1776",997,75,4,"stim/61.jpeg",6,"Household items",5,15,91,3.559000015,1,10,1
"1777",256,76,1,"stim/11.jpeg",1,"Music items",45,55,31,6.568000078,0,50,1
"1778",254,76,1,"stim/21.jpeg",2,"Household items",45,55,15,7.401000023,0,50,1
"1779",252,76,1,"stim/31.jpeg",3,"Music items",65,75,58,11.26899981,0,70,1
"1780",253,76,1,"stim/41.jpeg",4,"Music items",65,75,41,9.536000013,0,70,1
"1781",251,76,1,"stim/51.jpeg",5,"Household items",5,15,90,17.5769999,0,10,1
"1782",255,76,1,"stim/61.jpeg",6,"Music items",5,15,69,24.02499986,0,10,1
"1783",499,76,2,"stim/11.jpeg",1,"Music items",45,55,10,7.576999903,0,50,1
"1784",501,76,2,"stim/21.jpeg",2,"Household items",45,55,1,7.506000042,0,50,1
"1785",503,76,2,"stim/31.jpeg",3,"Music items",65,75,60,6.315999985,0,70,1
"1786",498,76,2,"stim/41.jpeg",4,"Music items",65,75,50,4.825999975,0,70,1
"1787",502,76,2,"stim/51.jpeg",5,"Household items",5,15,68,8.020999908,0,10,1
"1788",500,76,2,"stim/61.jpeg",6,"Music items",5,15,40,6.80099988,0,10,1
"1789",750,76,3,"stim/11.jpeg",1,"Music items",45,55,81,7.694000006,0,50,1
"1790",749,76,3,"stim/21.jpeg",2,"Household items",45,55,0,6.851999998,0,50,1
"1791",747,76,3,"stim/31.jpeg",3,"Music items",65,75,40,8.25,0,70,1
"1792",748,76,3,"stim/41.jpeg",4,"Music items",65,75,49,4.519999981,0,70,1
"1793",745,76,3,"stim/51.jpeg",5,"Household items",5,15,56,5.426999807,0,10,1
"1794",746,76,3,"stim/61.jpeg",6,"Music items",5,15,30,5.416000128,0,10,1
"1795",994,76,4,"stim/11.jpeg",1,"Music items",45,55,10,4.856000185,0,50,1
"1796",993,76,4,"stim/21.jpeg",2,"Household items",45,55,2,10.45700002,0,50,1
"1797",996,76,4,"stim/31.jpeg",3,"Music items",65,75,83,6.437000036,0,70,1
"1798",997,76,4,"stim/41.jpeg",4,"Music items",65,75,56,2.968999863,0,70,1
"1799",992,76,4,"stim/51.jpeg",5,"Household items",5,15,77,8.464999914,0,10,1
"1800",995,76,4,"stim/61.jpeg",6,"Music items",5,15,25,5.315000057,0,10,1
"1801",253,77,1,"stim/11.jpeg",1,"Household items",45,55,40,6.118000031,1,50,1
"1802",256,77,1,"stim/21.jpeg",2,"Music items",45,55,64,4.578000069,1,50,1
"1803",251,77,1,"stim/31.jpeg",3,"Household items",65,75,40,11.97500014,0,70,1
"1804",252,77,1,"stim/41.jpeg",4,"Household items",65,75,70,10.125,1,70,1
"1805",254,77,1,"stim/51.jpeg",5,"Music items",5,15,70,3.011999846,1,10,1
"1806",255,77,1,"stim/61.jpeg",6,"Household items",5,15,47,8.15500021,1,10,1
"1807",501,77,2,"stim/11.jpeg",1,"Household items",45,55,60,5.199999809,0,50,1
"1808",500,77,2,"stim/21.jpeg",2,"Music items",45,55,59,7.648999929,0,50,1
"1809",498,77,2,"stim/31.jpeg",3,"Household items",65,75,20,12.19000006,0,70,1
"1810",503,77,2,"stim/41.jpeg",4,"Household items",65,75,75,6.335000038,1,70,1
"1811",502,77,2,"stim/51.jpeg",5,"Music items",5,15,34,5.673999786,0,10,1
"1812",499,77,2,"stim/61.jpeg",6,"Household items",5,15,45,7.854000092,0,10,1
"1813",750,77,3,"stim/11.jpeg",1,"Household items",45,55,55,10.15799999,1,50,1
"1814",747,77,3,"stim/21.jpeg",2,"Music items",45,55,20,7.398999929,0,50,1
"1815",745,77,3,"stim/31.jpeg",3,"Household items",65,75,10,6.86500001,0,70,1
"1816",749,77,3,"stim/41.jpeg",4,"Household items",65,75,35,1.178999901,0,70,1
"1817",746,77,3,"stim/51.jpeg",5,"Music items",5,15,55,7.993999958,0,10,1
"1818",748,77,3,"stim/61.jpeg",6,"Household items",5,15,35,10.84600019,0,10,1
"1819",992,77,4,"stim/11.jpeg",1,"Household items",45,55,47,10.31999993,1,50,1
"1820",997,77,4,"stim/21.jpeg",2,"Music items",45,55,33,8.424999952,1,50,1
"1821",996,77,4,"stim/31.jpeg",3,"Household items",65,75,3,8.722000122,1,70,1
"1822",995,77,4,"stim/41.jpeg",4,"Household items",65,75,82,6.328000069,1,70,1
"1823",994,77,4,"stim/51.jpeg",5,"Music items",5,15,53,11.3499999,1,10,1
"1824",993,77,4,"stim/61.jpeg",6,"Household items",5,15,24,5.99000001,1,10,1
"1825",254,78,1,"stim/11.jpeg",1,"Music items",45,55,60,4.457999945,1,50,1
"1826",255,78,1,"stim/21.jpeg",2,"Household items",45,55,69,3.42599988,1,50,1
"1827",252,78,1,"stim/31.jpeg",3,"Music items",65,75,67,3.087000132,1,70,1
"1828",253,78,1,"stim/41.jpeg",4,"Music items",65,75,40,5.963999987,1,70,1
"1829",251,78,1,"stim/51.jpeg",5,"Household items",5,15,90,12.15299988,0,10,1
"1830",256,78,1,"stim/61.jpeg",6,"Music items",5,15,99,3.148999929,1,10,1
